514030	110466	11041	31566	28947	108405	238459	25101	10745	75853	4276	4502	46341	11628	41343	167590	10125	6982
105289	430095	393	30397	3385	38347	23084	11699	38330	45627	0	0	5415	33	9891	25685	0	2095
63844	22439	113964	165710	44366	11639	117432	26395	27886	28362	11022	121153	35683	10354	7801	6	11922	68044
131876	715	18354	605168	12919	14907	69973	20033	15867	9341	9149	71743	128349	2426	37087	120639	47799	23539
22334	127114	4053	0	184918	125421	111835	910	31999	162083	36653	0	690204	131263	74150	60416	0	0
62440	207998	26117	12583	56594	104643	44812	5335	68554	125398	6422	1888	100800	7058	17742	23598	182	27867
276158	100473	32311	128165	47662	52956	653017	54489	79863	57104	3656	62367	47279	2055	98452	55827	2588	11028
21130	271	101343	567817	29032	15390	15034	223107	5410	23473	20007	580365	129	2803	45571	67977	15677	30530
134532	12092	5447	10363	16553	86899	412153	38899	271814	101304	6777	30152	141397	23508	128241	333075	3058	9470
3116	104394	10049	2399	136520	104564	95438	1732	7896	1112441	30949	4003	64285	53820	18037	676	0	14083
0	0	373664	38640	6912	0	3750	12156	39269	277	594982	519505	10400	135599	10746	2638	957	14857
7564	0	51835	13050	84350	0	42233	2598	194852	27037	77283	1138689	7959	0	2526	1391	1665	107864
0	627	20455	8603	141307	2648	17228	167922	3925	36860	23359	0	237231	240395	226860	172753	138082	323345
233	0	4358	0	134524	79	14766	887	97	17092	5084	0	170922	380606	1036813	417	0	151
2711	16279	12968	0	50821	2061	17416	26	9528	119208	24503	0	5477	442414	756178	277176	806	0
14801	4968	8206	15153	36639	42541	34410	4665	22046	49104	4020	257	371392	90200	163771	343518	4831	200507
89893	0	1798	387578	17455	4675	1143	13910	1093	162881	116684	94169	116348	64380	6195	0	368167	316639
0	0	121479	73296	94182	0	19	111464	9251	284435	94565	89674	145566	73	15316	314	365712	360013
