# cortex
# tone(BF) * sin(MF), m = 1
# rBMF
1.014328e+00	0.000000e+00
1.014328e+00	7.462687e-03
1.371630e+00	7.462687e-03
1.371630e+00	1.492537e-02
3.436183e+00	1.492537e-02
3.436183e+00	2.238806e-02
3.773665e+00	2.238806e-02
3.773665e+00	2.985075e-02
5.251532e+00	2.985075e-02
5.251532e+00	3.731343e-02
5.256351e+00	3.731343e-02
5.256351e+00	4.477612e-02
5.438102e+00	4.477612e-02
5.438102e+00	5.223881e-02
5.599894e+00	5.223881e-02
5.599894e+00	5.970149e-02
5.761540e+00	5.970149e-02
5.761540e+00	6.716418e-02
5.765047e+00	6.716418e-02
5.765047e+00	7.462687e-02
5.949966e+00	7.462687e-02
5.949966e+00	8.208955e-02
6.995766e+00	8.208955e-02
6.995766e+00	8.955224e-02
7.194901e+00	8.955224e-02
7.194901e+00	9.701493e-02
7.240797e+00	9.701493e-02
7.240797e+00	1.044776e-01
7.478318e+00	1.044776e-01
7.478318e+00	1.119403e-01
7.549118e+00	1.119403e-01
7.549118e+00	1.194030e-01
7.560692e+00	1.194030e-01
7.560692e+00	1.268657e-01
7.762142e+00	1.268657e-01
7.762142e+00	1.343284e-01
8.086247e+00	1.343284e-01
8.086247e+00	1.417910e-01
8.086477e+00	1.417910e-01
8.086477e+00	1.492537e-01
8.303415e+00	1.492537e-01
8.303415e+00	1.567164e-01
8.366124e+00	1.567164e-01
8.366124e+00	1.641791e-01
8.413313e+00	1.641791e-01
8.413313e+00	1.716418e-01
8.438356e+00	1.716418e-01
8.438356e+00	1.791045e-01
9.944002e+00	1.791045e-01
9.944002e+00	1.865672e-01
1.046198e+01	1.865672e-01
1.046198e+01	1.940299e-01
1.083077e+01	1.940299e-01
1.083077e+01	2.014925e-01
1.084852e+01	2.014925e-01
1.084852e+01	2.089552e-01
1.084979e+01	2.089552e-01
1.084979e+01	2.164179e-01
1.088114e+01	2.164179e-01
1.088114e+01	2.238806e-01
1.129399e+01	2.238806e-01
1.129399e+01	2.313433e-01
1.142199e+01	2.313433e-01
1.142199e+01	2.388060e-01
1.152539e+01	2.388060e-01
1.152539e+01	2.462687e-01
1.182642e+01	2.462687e-01
1.182642e+01	2.537313e-01
1.182666e+01	2.537313e-01
1.182666e+01	2.611940e-01
1.194781e+01	2.611940e-01
1.194781e+01	2.686567e-01
1.226996e+01	2.686567e-01
1.226996e+01	2.761194e-01
1.229047e+01	2.761194e-01
1.229047e+01	2.835821e-01
1.233865e+01	2.835821e-01
1.233865e+01	2.910448e-01
1.234112e+01	2.910448e-01
1.234112e+01	2.985075e-01
1.265578e+01	2.985075e-01
1.265578e+01	3.059701e-01
1.283695e+01	3.059701e-01
1.283695e+01	3.134328e-01
1.329606e+01	3.134328e-01
1.329606e+01	3.208955e-01
1.357206e+01	3.208955e-01
1.357206e+01	3.283582e-01
1.389209e+01	3.283582e-01
1.389209e+01	3.358209e-01
1.391593e+01	3.358209e-01
1.391593e+01	3.432836e-01
1.471096e+01	3.432836e-01
1.471096e+01	3.507463e-01
1.528807e+01	3.507463e-01
1.528807e+01	3.582090e-01
1.532125e+01	3.582090e-01
1.532125e+01	3.656716e-01
1.532929e+01	3.656716e-01
1.532929e+01	3.731343e-01
1.569961e+01	3.731343e-01
1.569961e+01	3.805970e-01
1.595209e+01	3.805970e-01
1.595209e+01	3.880597e-01
1.613570e+01	3.880597e-01
1.613570e+01	3.955224e-01
1.653125e+01	3.955224e-01
1.653125e+01	4.029851e-01
1.658924e+01	4.029851e-01
1.658924e+01	4.104478e-01
1.686938e+01	4.104478e-01
1.686938e+01	4.179104e-01
1.697189e+01	4.179104e-01
1.697189e+01	4.253731e-01
1.710904e+01	4.253731e-01
1.710904e+01	4.328358e-01
1.754737e+01	4.328358e-01
1.754737e+01	4.402985e-01
1.857278e+01	4.402985e-01
1.857278e+01	4.477612e-01
2.043767e+01	4.477612e-01
2.043767e+01	4.552239e-01
2.056632e+01	4.552239e-01
2.056632e+01	4.626866e-01
2.068954e+01	4.626866e-01
2.068954e+01	4.701493e-01
2.099399e+01	4.701493e-01
2.099399e+01	4.776119e-01
2.166096e+01	4.776119e-01
2.166096e+01	4.850746e-01
2.180897e+01	4.850746e-01
2.180897e+01	4.925373e-01
2.267063e+01	4.925373e-01
2.267063e+01	5.000000e-01
2.290212e+01	5.000000e-01
2.290212e+01	5.074627e-01
2.311624e+01	5.074627e-01
2.311624e+01	5.149254e-01
2.336526e+01	5.149254e-01
2.336526e+01	5.223881e-01
2.375408e+01	5.223881e-01
2.375408e+01	5.298507e-01
2.376982e+01	5.298507e-01
2.376982e+01	5.373134e-01
2.414014e+01	5.373134e-01
2.414014e+01	5.447761e-01
2.429845e+01	5.447761e-01
2.429845e+01	5.522388e-01
2.470119e+01	5.522388e-01
2.470119e+01	5.597015e-01
2.558009e+01	5.597015e-01
2.558009e+01	5.671642e-01
2.602715e+01	5.671642e-01
2.602715e+01	5.746269e-01
2.689877e+01	5.746269e-01
2.689877e+01	5.820896e-01
3.001355e+01	5.820896e-01
3.001355e+01	5.895522e-01
3.012637e+01	5.895522e-01
3.012637e+01	5.970149e-01
3.175153e+01	5.970149e-01
3.175153e+01	6.044776e-01
3.195384e+01	6.044776e-01
3.195384e+01	6.119403e-01
3.208983e+01	6.119403e-01
3.208983e+01	6.194030e-01
3.215835e+01	6.194030e-01
3.215835e+01	6.268657e-01
3.222035e+01	6.268657e-01
3.222035e+01	6.343284e-01
3.252237e+01	6.343284e-01
3.252237e+01	6.417910e-01
3.332150e+01	6.417910e-01
3.332150e+01	6.492537e-01
3.621911e+01	6.492537e-01
3.621911e+01	6.567164e-01
4.307906e+01	6.567164e-01
4.307906e+01	6.641791e-01
4.462444e+01	6.641791e-01
4.462444e+01	6.716418e-01
4.473910e+01	6.716418e-01
4.473910e+01	6.791045e-01
4.554501e+01	6.791045e-01
4.554501e+01	6.865672e-01
4.556604e+01	6.865672e-01
4.556604e+01	6.940299e-01
4.564986e+01	6.940299e-01
4.564986e+01	7.014925e-01
4.569916e+01	7.014925e-01
4.569916e+01	7.089552e-01
4.618411e+01	7.089552e-01
4.618411e+01	7.164179e-01
4.728349e+01	7.164179e-01
4.728349e+01	7.238806e-01
5.408748e+01	7.238806e-01
5.408748e+01	7.313433e-01
6.260795e+01	7.313433e-01
6.260795e+01	7.388060e-01
6.378705e+01	7.388060e-01
6.378705e+01	7.462687e-01
6.405468e+01	7.462687e-01
6.405468e+01	7.537313e-01
6.429634e+01	7.537313e-01
6.429634e+01	7.611940e-01
6.432275e+01	7.611940e-01
6.432275e+01	7.686567e-01
6.472509e+01	7.686567e-01
6.472509e+01	7.761194e-01
6.472899e+01	7.761194e-01
6.472899e+01	7.835821e-01
6.562165e+01	7.835821e-01
6.562165e+01	7.910448e-01
6.718705e+01	7.910448e-01
6.718705e+01	7.985075e-01
7.099045e+01	7.985075e-01
7.099045e+01	8.059701e-01
7.557432e+01	8.059701e-01
7.557432e+01	8.134328e-01
8.429757e+01	8.134328e-01
8.429757e+01	8.208955e-01
8.573884e+01	8.208955e-01
8.573884e+01	8.283582e-01
8.680522e+01	8.283582e-01
8.680522e+01	8.358209e-01
8.922289e+01	8.358209e-01
8.922289e+01	8.432836e-01
9.061089e+01	8.432836e-01
9.061089e+01	8.507463e-01
9.087771e+01	8.507463e-01
9.087771e+01	8.582090e-01
9.489569e+01	8.582090e-01
9.489569e+01	8.656716e-01
1.030094e+02	8.656716e-01
1.030094e+02	8.731343e-01
1.057643e+02	8.731343e-01
1.057643e+02	8.805970e-01
1.140604e+02	8.805970e-01
1.140604e+02	8.880597e-01
1.221653e+02	8.880597e-01
1.221653e+02	8.955224e-01
1.246918e+02	8.955224e-01
1.246918e+02	9.029851e-01
1.272561e+02	9.029851e-01
1.272561e+02	9.104478e-01
1.296813e+02	9.104478e-01
1.296813e+02	9.179104e-01
1.298486e+02	9.179104e-01
1.298486e+02	9.253731e-01
1.345796e+02	9.253731e-01
1.345796e+02	9.328358e-01
1.390401e+02	9.328358e-01
1.390401e+02	9.402985e-01
1.613590e+02	9.402985e-01
1.613590e+02	9.477612e-01
1.672016e+02	9.477612e-01
1.672016e+02	9.552239e-01
1.769991e+02	9.552239e-01
1.769991e+02	9.626866e-01
1.860065e+02	9.626866e-01
1.860065e+02	9.701493e-01
2.071323e+02	9.701493e-01
2.071323e+02	9.776119e-01
3.191275e+02	9.776119e-01
3.191275e+02	9.850746e-01
3.236501e+02	9.850746e-01
3.236501e+02	9.925373e-01
4.206850e+02	9.925373e-01
4.206850e+02	1.000000e+00
