# cortex
# noise * sin(MF)
# tBMF = freq at largest phase projected R
5.000000e+00	0.000000e+00
5.000000e+00	2.698413e-01
1.000000e+01	2.698413e-01
1.000000e+01	4.523810e-01
1.500000e+01	4.523810e-01
1.500000e+01	5.873016e-01
2.000000e+01	5.873016e-01
2.000000e+01	8.095238e-01
3.000000e+01	8.095238e-01
3.000000e+01	9.523810e-01
6.000000e+01	9.523810e-01
6.000000e+01	9.920635e-01
1.200000e+02	9.920635e-01
1.200000e+02	1.000000e+00
