445687	159933	23571	43198	3202	66395	353878	18038	87849	33973	449	46	516	3214	22650	171384	11960	1457
76594	398314	7786	53681	1578	23671	60692	2091	74657	36254	410	0	25	23	23257	10702	0	30
68937	23721	223826	119899	5535	3946	56985	83528	73805	36845	10538	59895	6629	2620	11810	1446	62164	35893
122962	9447	64748	507043	231	121432	110727	69185	27504	9091	542	38545	6560	5386	36293	106163	86849	17176
29157	52365	295	366	252371	685027	175993	3554	114542	116515	131858	0	43942	47085	49360	60919	4	0
57386	213839	22779	5243	50508	91877	115166	29766	80559	28366	8113	0	112685	4020	12884	23898	186	42756
234112	139785	38430	75114	8228	31865	856990	31991	92109	32540	7396	33444	26571	698	60868	49033	36265	10011
99152	0	180847	242754	0	13089	29091	505853	21469	374	8327	133182	0	92	91401	101476	273856	64103
72108	138427	15807	55586	3930	192255	222912	5439	473773	128477	21170	16896	57158	2621	37204	311228	7602	3141
42023	148971	17661	24041	157218	174847	84023	56266	221634	632807	98474	3045	8390	25464	50412	1756	1707	15663
0	0	476383	11371	0	0	8640	42805	179132	0	458263	176687	625	7767	344423	3484	8364	46408
735	651	92863	27186	1788	3473	29775	528	371334	12040	23218	997946	8241	0	8638	1278	172728	8474
3490	0	47407	6800	272	3850	5120	149569	0	3	6309	0	241530	92978	170164	403543	427141	203424
4768	190	76362	21	112702	3405	10569	13067	27172	3008	5999	0	83863	209040	1107876	107632	0	355
40597	16454	5247	0	41743	11423	18204	60443	86990	7889	95511	0	21372	137847	539196	651325	3331	0
226675	15079	29043	43778	19842	125538	88428	12332	4004	38769	2235	680	129899	93889	52426	483212	4205	40995
99245	0	119807	268523	1369	322	0	97403	3816	0	327479	30726	1507	4375	4948	591	560408	242489
3297	0	287519	21005	3120	1165	836	106084	5095	768	18066	37070	223336	3409	16650	668	779769	257502
