562791	119101	24778	15648	47705	103969	232066	37039	21263	65391	1335	67	10287	18858	8077	134290	23000	21735
97030	394446	1580	15979	1623	45647	32895	2922	5194	124017	0	0	4165	10773	545	7845	6144	18960
72640	7253	189478	57340	28076	6671	63601	49364	43552	55006	10819	111072	4437	7096	8650	11051	91449	70467
74715	451	97249	336866	12441	145604	79325	80590	52068	20436	3476	69791	40481	9478	39764	78465	180422	18262
20882	130056	1791	590	412251	674879	161250	3509	1055	126155	15730	0	102260	39021	26036	32667	2972	12249
73218	244508	15081	5084	53595	30724	80925	75456	44766	84246	4326	0	22179	11632	1243	33014	534	119500
281076	90949	83743	36686	48342	72452	587757	76755	158673	44518	25471	46019	27056	11346	46765	35848	56916	35078
58380	4	225451	42838	1615	12476	28055	593792	20689	11046	41688	456843	1188	21383	9043	76129	51428	113018
72542	88224	9051	22564	57282	404338	265147	16554	302665	134451	10736	6151	38618	14610	32216	229576	6606	54403
748	43167	5181	2503	73235	94707	25057	64832	23702	1227563	80645	5	11567	43788	1572	8132	2703	55295
0	269	132084	8402	1785	8	1183	3459	21824	16625	1056331	210146	2370	232769	1363	24978	50647	109
83	69	15857	2166	73479	10354	12222	7821	33872	25560	406944	994130	45148	248	1277	19669	57193	54804
0	1297	2407	0	176	35682	4523	27340	180	241	53426	0	257354	158320	8723	479956	336089	395886
184	8958	255916	1748	100842	18489	3897	29560	0	1016	5251	0	109950	413436	692455	120081	0	4246
17709	24005	10423	0	52241	11117	249625	23198	1	19681	70114	0	22749	617155	219332	387839	12383	0
5601	32881	13087	19766	59123	113125	44335	14417	6366	27569	7540	1244	206688	112853	9592	492167	11179	233496
15419	0	4687	254006	0	0	121	18066	20890	835	411167	17830	1001	0	0	1840	846441	170705
0	0	63428	1208	621	9554	484	95793	34402	33967	21635	70373	71392	1369	10986	2844	1071030	276273
