182846	2541	22592	45974	39415	1565	302	105	734	4991	4862	4753	1073	965	424	6869	1404	75	205	549	15001	2897	3681	2015	16537	42646	877	174	30251	362	571	460	321	9003	564	467	12046	1003	569
3724	102945	4848	23816	13976	1003	66	247	601	2211	28304	1287	16145	466	355	6802	5580	3115	8	604	171	330	3936	1167	1390	736	390	200	2220	223	225	213	147	696	771	1168	25	1809	395
26966	2058	84602	9071	12903	2131	264	1399	5052	5296	13545	9576	5124	513	1050	3139	13921	729	355	1304	10283	5010	10114	867	24062	10931	1226	443	14761	1197	313	2377	933	17796	7985	3163	8687	290	2079
2505	13538	2234	42775	4133	209	0	75	234	188	6137	145	355	34	0	1749	589	13	0	1580	2865	587	307	19	971	38	20	43	476	96	0	0	43	1328	83	22	381	168	8
36165	5833	15463	15472	107207	1581	0	361	167	3172	2177	400	5358	316	29	2263	1092	541	9	12	1205	241	1669	482	2984	5256	28	65	3271	404	71	126	10	1092	223	449	616	1089	586
4	2	92	0	1	25584	128	1049	382	0	0	6	82	0	528	40	13	8	71	118	106	724	61	15	4	138	4230	2164	5	0	0	273	5	8	5	408	398	45	0
4	0	5	0	0	0	44776	347	43	9	0	72	0	488	40	140	1	0	1416	207	0	0	7	0	0	10	60	1011	25	1276	2026	3398	712	133	69	0	0	187	37
0	35	19	25	0	1650	118	22201	1590	720	25	2	1	26	4535	403	424	37	1790	467	8	308	417	21	0	1	408	2188	147	21	92	7274	468	34	3	228	26	82	14
14	19	388	221	52	3548	20	5079	30802	4293	163	332	164	626	965	91	950	205	361	84	333	1803	3313	57	138	0	1849	4115	45	2042	2	1590	3297	128	807	5089	62	374	1754
134	210	258	30	1069	14	0	646	1217	26454	234	603	365	52	0	145	1196	1496	41	0	136	380	1931	14	69	38	0	162	259	2	31	0	12	1161	548	726	15	362	42
6623	36464	17669	9942	3686	1869	54	634	2176	5221	73889	7019	32217	339	656	1222	17950	1529	176	345	2661	829	5602	631	10289	3820	789	372	8995	1196	144	755	386	6699	1087	1186	1068	4638	400
4197	3827	9403	3011	2126	1352	503	1009	1066	5640	4049	178392	2636	572	754	3649	14872	3078	646	22	1366	3105	5671	67	7277	3389	1306	2455	66373	312	1181	565	267	9960	11935	2198	3851	3896	1113
186	11865	4696	1285	5557	649	432	203	748	3185	24719	1548	124849	291	167	1068	16706	21232	156	260	674	734	1378	3596	149	2643	271	480	2119	326	587	960	2	4018	3562	453	645	3815	286
38	190	339	69	66	286	744	2795	1205	732	0	174	0	158462	539	2521	236	546	304	312	350	2107	1269	383	16	0	5271	3024	449	2994	1349	1571	16584	230	115	12355	80	996	1228
17	0	116	14	0	653	0	2335	39	5	0	185	0	3	22824	20	0	0	95	2130	75	0	7	34	0	0	205	206	52	0	0	20	151	66	1	47	32	871	127
272	234	693	354	543	702	1138	1484	130	317	49	305	184	799	1189	49556	521	1953	99	1665	362	329	1567	1620	53	317	1576	6035	135	171	985	2759	197	145	559	165	197	3424	257
1335	10381	32004	2583	3630	3205	434	3687	8386	11478	23651	21099	28082	1105	2279	4453	164601	56859	764	527	5975	4001	16125	6818	5134	7670	613	1098	8429	1999	1949	1522	1885	35251	38034	3817	3943	22792	4268
135	2132	2177	191	104	1772	227	562	1034	3464	1681	3375	11630	95	326	639	20284	194328	239	46	1531	355	1608	7803	586	5931	167	291	4010	311	478	169	108	4130	17874	1075	832	47418	483
0	0	0	0	0	184	9351	2354	23	52	0	2	0	68	436	1037	25	0	24836	65	0	0	24	0	0	18	105	552	5	430	1927	789	7	7	31	274	0	147	248
146	56	100	42	0	649	3698	1372	231	94	0	128	14	1573	12573	2005	15	0	564	94758	263	121	49	58	0	84	5480	4629	93	353	1012	4078	1282	144	4	11	120	405	6
14065	657	10916	16166	1367	2009	19	622	2050	1706	1119	1835	1148	398	1021	2254	2491	2848	0	203	116029	7392	5444	5022	40559	17295	732	271	3345	335	108	635	237	15300	11526	2339	21569	88	323
37	83	1349	692	272	2714	131	121	2293	195	165	1063	192	20	464	258	596	696	13	1	2798	140644	23685	6991	857	1	214	2170	1212	271	11	10	156	300	4768	3331	3161	2024	192
125	848	2980	2079	596	1120	75	1293	4267	7140	340	1760	619	359	851	946	6147	3022	686	459	2069	38188	193807	28270	1170	558	58	2464	2068	265	386	195	469	1214	5692	3407	2215	4794	883
176	0	53	22	85	0	0	9	20	84	0	35	341	6	318	316	779	1915	79	0	275	1294	5247	36217	259	174	0	143	26	9	41	0	0	31	531	159	88	474	24
11139	717	15886	8952	1677	716	17	378	809	730	4532	3202	834	53	227	628	1593	422	0	694	13163	1719	1295	575	81612	11492	127	219	3134	24	160	44	22	11637	2038	914	2417	346	211
1710	0	1488	2	5	158	0	4	115	105	343	1601	1131	0	12	0	1175	1091	145	0	1579	63	392	1103	4138	23533	54	13	4469	22	19	0	0	579	70	8	1721	557	10
9	49	4	0	6	6874	936	2321	254	19	0	3	1	2150	349	229	147	59	156	543	62	142	118	0	0	68	74514	3447	104	0	4	2407	523	216	37	312	8	78	0
277	497	2027	812	718	63253	10010	58941	41099	64241	242	4550	1224	57356	39977	46611	3159	6431	6576	21114	4124	76576	47371	27244	2123	504	65772	1488562	2933	13442	7641	21260	57874	1351	1439	37021	8081	9942	12595
9868	1167	2555	5967	4787	2269	23	401	667	3355	5286	34213	1342	505	908	856	1057	2032	88	101	2628	6331	3102	248	3487	8074	913	40	122400	5	254	540	61	5168	4959	4707	7947	797	39
6	136	654	66	323	769	17307	2894	1746	375	116	697	137	13070	472	5538	1545	597	6707	2356	121	497	1938	415	176	96	885	3473	13	385621	41167	9260	24280	488	354	1240	229	354	59082
18	352	92	0	185	100	16140	220	163	652	10	5	134	2050	145	1091	327	220	7481	646	0	0	170	97	62	5	624	630	126	8621	100875	1609	461	159	76	361	4	540	2525
108	18	112	0	77	76	7267	7069	1150	207	0	20	19	1689	2372	749	126	13	1078	5170	16	0	192	10	0	0	2789	3012	328	2822	1212	92262	3140	40	328	57	5	56	348
0	1	32	123	0	240	33	477	1127	68	0	0	10	5480	23	437	111	182	1	40	91	454	584	93	0	0	1720	3573	6	1515	80	1813	27289	120	0	561	55	19	767
726	0	1667	0	592	171	3	1	57	986	166	1206	348	3	326	15	820	760	0	88	1055	54	201	0	2253	1347	73	50	1083	18	132	11	2	16597	2695	134	840	275	0
27	44	474	13	0	195	0	97	225	288	223	3404	147	25	67	92	3811	6195	52	0	1034	809	389	505	1208	574	3	4	2558	0	238	802	107	5607	62780	396	2639	14288	276
26	0	661	200	1	892	0	276	3634	2003	31	775	3	3535	13	170	614	790	593	0	428	8982	1871	543	354	0	474	1605	1175	177	41	0	1165	695	616	55592	40	206	641
3263	21	1446	1424	115	2115	36	326	121	78	719	184	455	430	495	116	392	1240	0	380	8661	2213	1903	520	3060	3913	357	209	2928	0	0	6	111	2822	5691	1096	93298	623	309
