156383	9387	23397	53437	43107	1456	87	60	755	2469	9343	4873	759	1193	330	5729	1746	356	275	399	31293	2618	1142	2319	21745	51351	423	141	10641	559	964	452	991	7523	510	546	11281	1163	486
2994	112412	3914	18915	14328	473	12	227	839	2012	30002	2149	15182	455	178	5658	3931	2790	5	337	477	743	2232	2361	1033	1177	193	68	1707	249	288	241	253	780	378	1110	208	1646	358
26775	5602	65165	8118	9500	2100	779	1156	3928	3894	29455	7101	2866	783	395	3418	14944	903	350	929	20968	5161	5515	1586	25031	17167	1144	824	8077	2230	430	1852	1677	20360	6450	3901	8620	710	1651
4624	17860	2835	33837	5381	129	0	80	456	339	4888	179	405	53	0	1891	1175	316	1	117	3083	607	77	88	2307	58	37	0	1007	158	0	0	115	850	16	212	555	202	10
43684	11806	12853	16678	93392	1401	0	85	319	2238	4305	98	6134	325	132	3202	651	169	0	30	1753	246	886	1421	3374	6591	40	114	2002	295	75	86	115	876	129	186	915	392	487
9	8	3	35	0	21598	169	2446	1156	0	10	0	8	0	413	47	23	67	141	54	39	860	199	364	46	234	4569	2697	15	0	0	452	135	134	5	214	502	40	5
0	0	1	0	0	36	29663	535	278	169	0	0	0	1030	57	166	36	0	8045	601	1	0	82	1	0	36	1359	659	115	4240	5481	1886	1591	8	52	66	25	168	112
0	40	8	0	1	3101	473	15511	2017	755	4	5	44	227	3466	1274	107	224	2337	1554	74	112	171	774	3	17	1723	2703	106	85	612	6604	641	57	31	540	56	233	118
6	155	542	225	283	7212	230	3884	19666	3623	271	331	309	827	576	893	1028	341	732	33	373	1649	1275	1390	67	25	3477	5097	77	1812	117	664	9056	154	670	5505	747	567	1286
547	528	926	425	829	6	86	436	1426	21520	825	763	1161	242	2	55	1089	1261	267	76	145	640	2047	134	27	444	0	408	234	77	185	1	601	399	446	1251	5	223	315
9686	38704	13195	7298	4630	1445	56	423	1226	3049	91744	6500	29301	529	336	2247	16269	3393	265	243	2613	952	1974	369	4730	5957	500	238	5292	1456	236	428	515	7911	1601	1060	1799	2621	436
2110	3917	12035	4752	4508	1393	606	291	1960	7217	13003	132991	5852	648	576	4931	18096	2663	379	10	7638	2455	5760	370	10089	15165	645	1862	55009	629	1439	1036	534	18175	13886	4098	5869	3207	1287
468	13173	3114	1371	3050	616	403	145	454	3250	34092	1413	130973	227	17	1525	11709	10877	152	328	836	1105	1481	3976	353	4699	151	388	1519	478	692	902	217	5378	3303	306	969	1914	476
234	514	282	83	70	698	1317	1650	1933	1312	15	225	17	105610	375	4130	132	337	686	457	693	597	591	423	3	71	4173	6561	238	6818	3041	289	60646	118	32	13181	238	709	1430
0	20	49	3	0	1261	251	2620	137	83	2	347	0	1	17444	552	56	53	970	2103	47	22	2	72	1	1	1266	604	218	88	1	426	433	90	24	93	31	916	43
151	129	1103	121	137	2382	895	855	249	416	26	73	475	1827	480	45811	576	3010	849	635	593	1199	941	2955	30	146	2204	6233	213	1132	1092	2460	474	28	139	536	438	1664	363
