796782	63253	10927	30128	25938	36156	177418	1089	18712	99459	0	0	6782	10121	11498	127827	25675	5635
59704	423565	4397	31212	882	40995	72672	2742	4345	82025	0	0	1143	26686	10083	9314	0	0
16189	27823	293740	110106	26369	33060	150035	8312	30571	20731	3471	36798	28969	5395	4075	741	24551	67086
119858	8996	80149	599944	94666	23988	77774	31475	88990	9260	0	2348	34561	4329	59240	40006	20781	43519
152665	88160	41702	5367	581260	175759	130356	10095	103375	176346	6630	2043	55114	1	92047	2547	10	139876
36303	134528	35429	11155	36722	179711	84203	3826	52187	88276	17	2599	31794	7874	10596	32129	14597	138085
157758	57055	126174	82931	43707	55984	781906	41476	164423	39340	3877	12334	43690	33005	39556	35741	17580	28913
139	0	348082	101655	1321	7283	64327	670685	88159	597	118508	147521	15223	78369	9815	66894	31145	15343
100950	24074	52565	46427	27521	221495	210404	18625	593732	28833	0	8283	63480	5035	124394	226221	2233	11462
41252	133262	70560	47494	67742	43472	101806	15645	42708	1014731	34228	716	815	51183	3245	9622	4021	81900
10	68	183752	29066	0	201	204	2038	4	919	664033	396612	24339	271952	95234	110	95417	393
0	6116	60755	27057	17987	3888	24644	3743	79268	61460	83905	1300193	14055	11989	879	361	64166	430
7730	8	1956	3	13340	0	9211	15077	254	411	29008	0	463777	426754	4889	226757	304856	257569
197	11	49852	336	132887	1009	30128	8583	17967	3534	0	0	105478	65927	1336628	13492	0	0
149782	6803	4496	57	57458	91325	39935	114634	46878	47484	3903	0	32402	60225	1060226	21964	0	0
191844	97814	21379	8792	129878	108001	17438	2208	17151	31502	4930	6681	52883	150809	20985	459238	30542	58954
85332	0	80020	188197	440	4878	1875	108997	6510	28832	155054	13569	483	1	214	1163	809062	278381
4686	0	17554	2505	22877	3238	16199	22044	41907	60967	2263	1	46420	0	7642	719	865585	650752
