194903	5069	17681	35244	48670	1805	355	125	813	4920	4332	2887	536	803	587	6845	2328	105	284	1567	26538	1693	1019	1355	15101	45676	671	364	12745	386	864	639	2128	6351	280	499	13875	1046	600
2520	109631	4491	28056	13847	854	5	119	885	2868	21987	1088	9846	367	534	7793	8989	3040	0	771	891	688	2052	1856	749	1058	499	92	967	91	269	339	372	990	359	428	532	2003	389
26983	5461	65193	13094	18437	2362	362	1801	3707	7553	23052	10012	3436	500	773	3676	18581	1765	530	2124	20790	5786	6280	1043	21886	7364	1769	1077	8395	1496	406	1954	2060	9090	4250	3601	12927	381	1558
6635	10724	2518	43762	3295	232	0	91	68	422	3906	184	8	55	0	3228	1490	8	1	109	3414	55	125	16	528	46	48	114	565	127	5	1	83	753	0	20	1018	281	13
46714	7672	10912	18081	99592	2039	19	338	105	3668	2109	453	2181	412	105	4044	873	419	1	190	946	437	738	121	2347	4447	241	66	1714	417	218	183	32	372	34	608	1589	2550	498
0	4	46	12	2	24344	203	1160	558	0	25	8	0	9	1835	186	2	2	85	354	97	543	132	0	31	37	2963	3036	21	0	0	109	0	10	0	294	588	1	0
0	0	0	0	0	1	40302	676	103	124	0	24	0	1705	603	20	20	0	2539	1141	0	0	70	0	0	1	147	640	165	1433	2966	3219	255	1	76	0	0	226	42
0	4	3	4	0	2237	418	18759	1593	479	6	49	0	22	6899	923	295	62	2945	95	91	180	294	1	0	0	752	2108	142	15	20	6315	256	0	0	597	15	59	170
301	13	279	260	79	7906	146	3900	20072	4999	392	239	142	777	2042	876	1128	196	303	83	427	2985	1715	593	105	346	2032	6247	66	1185	178	1164	5047	126	315	6089	542	671	1209
380	477	573	177	1140	20	0	940	465	26012	496	249	957	155	29	2	668	1232	194	1	543	180	1251	260	22	278	0	92	244	0	91	0	141	465	615	1138	14	434	117
6907	43711	14481	18722	4831	2165	50	508	1541	6021	75445	3733	19118	485	594	1634	23646	3278	433	419	5122	994	3159	888	7419	3407	730	103	5452	1335	397	566	1165	3569	1110	973	3396	3155	565
3735	4203	17306	4405	9505	1280	835	1291	738	8250	7594	142143	1739	480	684	4790	25550	3657	901	259	7353	3092	5671	933	11199	8584	1154	2094	42712	684	1431	583	1119	11430	12950	3058	8304	3800	1595
147	16681	4596	2058	6274	705	450	176	962	3688	30922	959	105440	283	259	2137	17401	23888	149	278	1115	1520	532	2537	1037	5850	324	139	1992	313	692	748	37	3331	1879	312	1827	4429	433
183	360	92	11	31	790	1053	3051	2468	800	15	378	0	139602	599	5675	252	286	604	154	746	1389	709	534	3	52	5523	5271	380	3349	1742	637	26869	76	83	12886	61	1516	1699
6	0	5	1	0	967	0	2231	397	21	0	415	0	0	20738	12	89	3	854	2102	4	36	4	8	4	0	779	242	147	0	0	356	262	0	0	5	10	603	29
319	106	203	119	24	659	678	1702	2732	153	114	151	274	780	1167	50620	325	1630	392	1165	346	475	938	1933	74	60	3084	4699	121	310	1782	2397	454	66	569	115	389	1578	337
771	6015	20364	1858	4260	2550	603	3718	6523	16176	24496	22277	19114	1262	1991	9661	163957	74469	877	1838	13487	6589	13534	9225	5856	8566	1508	1007	9241	2967	1895	1990	3611	22134	28404	4222	9119	22134	3597
494	1698	2120	179	927	1949	391	706	1717	3753	1811	3356	7283	166	473	2427	18809	202319	150	114	3257	1560	1513	7611	532	9432	306	208	3705	545	594	228	357	3025	15321	935	2722	36532	376
0	0	0	0	0	282	6180	2441	115	48	0	0	0	96	1716	487	27	0	25207	543	0	1	21	35	0	6	141	1650	1	824	1765	561	116	9	67	344	0	223	91
10	9	5	10	2	780	3888	946	1069	18	33	11	89	3012	11679	1924	15	0	681	88203	94	84	180	30	1	104	6432	5613	94	190	1133	7822	1121	34	2	8	78	806	0
