122933	10879	11836	44445	55404	1362	543	13	382	4112	15207	5317	564	1249	300	5784	2342	74	190	868	19090	1483	1346	1833	29239	59634	354	179	24894	447	707	468	1398	17629	405	521	16789	937	532
1639	113070	2215	21760	7350	355	27	167	835	2012	31498	1762	16427	382	157	3393	7088	4050	11	753	706	303	1557	964	1832	908	234	53	463	107	192	242	272	3616	2553	455	1156	1440	311
20248	8455	28776	12107	10292	1466	438	913	1355	3408	37919	17249	4588	859	618	3689	18861	1181	348	2328	15593	2939	6549	1714	30366	11720	1376	448	13838	1319	522	2035	859	31339	5431	3213	13505	1709	1942
4600	18667	1697	29441	5312	44	0	43	101	409	7592	313	569	258	66	2681	1838	54	0	251	3608	133	23	83	1580	271	45	18	664	107	0	0	124	1234	215	79	1629	198	1
30992	13628	7259	21566	81742	1392	19	201	205	1681	10262	1648	9449	385	12	3094	1081	444	0	200	1872	88	417	602	5829	8880	22	21	5003	429	26	107	38	4031	186	253	2610	1538	273
6	17	2	18	0	23582	211	2492	685	95	56	3	8	0	1267	31	8	38	123	366	88	412	672	45	14	81	2613	2089	4	0	0	171	0	312	0	497	533	158	0
0	0	0	0	0	8	36568	541	95	169	0	2	0	373	89	1406	0	0	3631	2732	0	0	86	0	0	0	182	325	0	2573	4307	2155	685	0	43	6	0	283	240
0	0	28	0	0	3922	418	15906	1254	954	13	63	17	10	6377	1133	306	128	3938	922	27	191	584	348	0	0	1001	2315	126	2	144	4113	334	2	195	316	190	465	66
8	5	372	166	381	5440	256	2971	17445	5938	304	324	347	375	2373	2065	886	360	1040	1475	371	1680	3232	2059	239	47	1470	4604	214	1920	247	507	4610	953	603	6901	492	905	1590
538	258	469	100	1102	48	40	345	637	21424	720	297	1705	82	5	54	1059	1621	38	0	47	195	1472	30	651	870	0	234	674	95	283	11	548	1977	502	1231	0	330	360
3586	39472	5847	8560	2443	1364	76	382	653	2263	89471	6533	32795	537	465	1540	14025	1692	189	875	3104	440	1807	422	8209	3523	215	32	3646	1211	155	254	482	23801	2596	798	4373	2930	461
1160	8551	9915	4934	5441	736	762	502	499	3983	12436	128708	9400	577	480	4314	20853	1608	387	526	8684	1419	7042	1191	13882	6941	1285	1660	27254	533	1030	694	658	47954	18117	2024	6584	2953	1414
34	14319	2133	2886	1467	411	489	38	509	1807	27040	2921	119691	166	280	1297	13651	19193	87	331	504	720	444	2188	908	1771	331	166	903	305	297	226	158	17801	4669	61	1714	4053	531
120	380	68	56	120	1038	1867	2521	1907	2139	114	149	0	126425	823	12662	198	291	1163	1015	543	557	1115	690	61	7	3133	3731	96	6217	1503	803	35296	557	140	9381	3	913	2127
0	0	41	1	0	2924	7	2460	100	149	0	647	3	0	17143	34	92	41	440	2119	15	0	70	63	1	1	1409	322	197	6	0	289	322	10	32	16	4	1355	17
570	205	415	495	282	323	1222	627	180	209	241	285	678	449	589	54046	470	2127	317	1068	402	138	1249	2696	166	6	1541	4031	115	516	611	2349	193	266	674	444	278	1926	641
103	6537	8748	1505	4604	1924	842	1374	2701	7877	25069	31517	31692	969	1509	8052	133327	60428	802	2189	9350	2748	17586	7402	5472	10441	697	417	5728	3041	2235	1089	1854	75508	38726	4194	9188	20140	4281
14	698	764	270	34	1223	502	253	1413	3017	1939	4941	18340	118	203	1447	21491	153495	255	138	1973	902	3002	11246	1376	10392	226	104	3308	426	789	145	79	12552	36746	595	2992	41615	578
0	0	0	0	0	405	6472	2665	199	100	0	1	0	4	1815	1215	146	1	25441	365	0	0	169	21	0	0	19	518	0	587	1214	353	30	3	30	54	0	648	522
88	42	41	13	13	1705	5457	2015	638	82	2	7	150	4097	8234	3338	204	29	918	85724	85	68	192	73	14	80	7601	4188	22	149	1219	8148	586	106	24	9	176	673	0
15875	987	5997	10253	1479	1164	2	326	790	2407	3048	3436	1065	809	664	4247	6804	2919	0	385	79400	7238	5937	6499	51436	15229	768	477	5357	348	67	585	546	22959	8051	3875	36864	2872	278
538	259	1055	496	493	2754	60	196	1614	1385	517	1128	367	818	754	1047	1206	715	83	9	2545	91173	50034	15590	2358	144	247	2446	802	289	50	139	422	1253	2350	11338	4275	2924	278
