169493	12593	12001	46836	31783	1803	266	203	303	7155	12283	7098	1097	794	505	7125	1287	299	354	774	23811	1729	1586	1497	13662	64287	1205	233	12853	379	877	898	529	7739	357	142	13592	1665	596
7351	94505	2678	19169	23556	717	63	348	295	3802	26977	3285	12366	200	349	5752	3099	5279	54	340	1360	552	1177	3152	989	4038	1422	109	1555	157	406	485	183	1412	808	102	685	2897	641
28202	11982	31567	9369	11345	2191	255	1303	1544	8269	27218	20099	3937	743	554	3869	10825	1982	721	1746	13174	5889	4511	1647	23799	25776	1845	330	14176	952	890	2946	716	20344	5393	2777	13386	2834	2409
7696	16816	1161	26218	6898	258	1	44	41	1021	6610	892	318	107	45	2904	1309	87	3	31	5535	145	119	60	823	890	112	48	481	55	37	88	45	669	242	46	1262	721	110
50781	11636	8098	24902	74514	1996	8	294	148	4465	6069	1746	2201	279	57	3666	410	667	3	208	1464	337	766	993	3171	8620	120	13	4005	192	64	138	23	1298	80	97	1071	2226	659
7	0	26	0	1	22835	10	2524	328	12	17	2	17	9	535	212	0	3	112	232	35	964	195	355	47	85	4650	2288	2	0	0	286	32	133	0	258	378	106	1
0	0	1	0	0	23	22695	597	285	72	0	23	0	1621	149	361	43	23	11614	1853	0	3	108	0	0	6	904	456	1	2632	5992	4761	1657	4	48	2	63	196	306
0	21	40	1	0	5548	345	13202	1091	857	23	7	4	323	4801	395	74	96	2520	1569	22	195	402	231	1	21	1257	2301	27	168	399	7854	682	13	6	622	143	303	244
101	67	185	112	111	7795	37	4363	12325	8197	225	415	113	1242	1243	635	404	460	815	666	263	3815	1867	926	418	215	4162	4859	282	1013	196	1172	4085	273	206	7270	409	1924	2309
139	234	473	394	1330	265	116	551	612	23637	762	324	798	105	8	105	288	1348	83	0	441	560	718	245	594	613	0	237	414	170	273	0	181	554	1156	1583	199	289	253
8126	35535	9255	6072	7597	2083	15	447	426	5429	82541	9264	23632	318	419	1807	9973	4585	654	438	2961	959	1871	787	6971	13366	820	46	6099	983	495	855	329	11747	2724	832	3984	5755	1027
2630	8019	8041	3156	6399	1280	561	1214	573	8445	10402	97430	9514	471	769	5572	16664	5288	773	561	7671	4702	7078	2654	13668	27245	1477	2670	36593	243	1667	1556	239	37163	15226	1700	10839	5139	1799
680	17001	3579	949	9982	663	475	137	211	4821	37397	4112	82671	161	317	983	7268	16448	184	361	1449	1147	1510	5237	3246	13199	564	230	2071	213	1827	1076	229	9109	7410	273	2083	6303	924
291	383	110	122	49	1191	531	2137	6675	4583	40	96	0	110670	1440	5872	91	256	2223	768	690	377	822	596	284	25	3498	5619	267	3590	3825	1306	46287	54	101	7969	408	635	6048
1	0	174	0	5	3269	15	3549	174	81	20	361	28	56	13862	36	132	12	1082	2120	13	39	213	44	0	0	1107	597	83	7	6	1816	362	11	7	96	104	839	9
611	341	407	577	88	928	253	1390	258	228	113	308	955	2870	798	37878	226	882	1491	1335	431	974	1256	3917	32	762	4230	7074	66	450	2177	2992	446	46	421	903	626	3513	787
993	5341	18429	1643	5319	4348	585	2630	2221	18446	25853	41050	26966	1839	2082	8357	86892	64985	1512	1742	10007	8864	12226	15467	4842	14847	1263	901	8931	2767	3778	3295	1204	46247	38058	3602	15228	33791	5315
369	1626	1395	35	409	1709	420	680	669	6047	2666	6384	13954	233	474	2179	11755	125278	386	152	1846	3033	3477	14989	1712	16461	290	118	4416	420	3917	390	292	7974	43060	740	4574	52794	2278
0	0	0	0	0	899	4646	2921	296	148	0	0	0	234	1070	1030	2	4	21702	32	0	41	59	7	0	13	435	1001	0	541	1768	3620	210	2	0	458	1	307	1550
16	24	84	2	0	1831	3025	2190	1133	13	12	1	15	4420	9474	3221	104	4	2171	63495	86	250	130	1	1	38	9221	4032	21	198	866	25098	3841	63	3	44	400	267	415
18687	1559	5776	12217	1293	2479	14	504	1041	3468	3553	4109	896	422	1195	6831	3546	2144	21	919	69456	12094	3816	5640	24342	25588	1083	692	7989	403	260	594	354	24058	11011	2404	45051	5448	486
517	493	813	1065	553	4580	0	554	1244	5976	307	872	324	196	920	1600	505	470	17	205	2524	106514	33434	16717	1305	86	59	2533	588	99	61	363	274	340	1532	4530	5672	5811	498
498	1805	2168	1090	2412	3563	136	2279	1454	20830	918	2187	993	378	519	3516	3718	3213	249	218	2368	74133	102219	57336	913	2169	226	4303	2127	238	1190	1120	799	503	1202	6178	4857	8715	1144
52	1	14	257	634	30	0	217	9	700	2	173	370	44	381	611	188	994	24	0	194	4416	8628	25563	187	234	0	575	10	49	239	0	94	2	1686	474	917	1104	157
9330	4654	7031	4447	2729	895	18	248	588	1164	17407	2337	3136	82	403	438	1389	652	4	460	18915	1535	1168	496	42513	35195	242	263	4993	67	224	167	81	10266	1721	532	6713	1404	448
1194	178	600	1	305	166	0	83	28	429	319	277	564	0	1	0	113	251	171	59	2642	135	43	943	3890	27585	44	0	2518	0	53	0	0	1687	125	0	2627	227	157
24	7	67	3	0	8256	1027	816	890	9	1	0	1	1528	944	254	2	3	192	6526	81	6	3	0	0	81	63023	3515	98	30	0	6161	2295	34	3	78	169	20	2
360	1114	952	1109	1764	134260	2435	60200	67413	106899	518	1923	938	73819	27805	47386	1015	2329	5419	20343	2555	28740	34968	25507	4190	1125	47597	1378030	522	9086	9997	15777	112458	682	594	41079	15145	6344	22573
17460	5499	6196	8820	8139	1828	42	288	649	5676	9934	18832	4057	621	494	1476	2266	1682	264	1052	8727	7270	3926	1638	11887	21830	933	486	49258	11	408	995	136	17778	7307	4036	13798	3351	97
32	467	602	16	215	585	17879	4393	3568	5057	393	196	78	20459	612	6231	705	911	16127	2135	239	1162	2391	1276	237	125	1281	2925	0	191922	81506	9074	19184	57	665	3305	299	660	188231
0	209	27	1	423	434	8106	356	769	1568	6	251	223	3889	68	2791	57	135	8351	639	0	15	451	367	54	51	1221	440	10	6563	94619	540	1292	25	88	930	112	659	11236
3	1	67	0	0	2748	5809	6763	2970	179	3	1	0	2254	4429	586	21	0	3578	9391	10	2	40	3	0	4	7466	3674	27	3277	910	75252	2954	22	16	207	98	65	1107
0	0	14	58	2	486	84	680	2559	2313	0	4	0	5456	69	906	65	49	37	553	126	206	266	134	1	5	2994	3645	27	1710	177	2180	20136	96	55	652	89	12	1279
119	286	460	13	16	227	0	8	21	1609	2691	1302	590	0	266	92	1094	1079	5	126	627	240	65	16	2053	2727	106	0	1141	2	250	33	4	13134	1773	205	1990	372	13
20	53	485	0	0	328	87	105	160	688	104	3785	532	27	47	566	4573	13284	173	90	420	2733	579	3555	954	170	13	3	2350	14	679	893	100	6988	45327	959	4350	13864	538
