808289	114581	17532	26901	29897	42875	191737	22004	20764	63174	0	1690	3022	4105	13135	72953	6792	7949
119654	460755	4293	11947	1489	364	79288	1720	2982	31261	0	0	8612	35602	4405	7393	0	0
87281	16924	325845	97945	16520	41123	52162	28537	27491	9522	12323	43369	10397	3056	2338	5514	16628	91047
180553	21815	78539	630244	19011	32146	78922	25327	74884	6567	1705	18414	28277	781	37387	68266	28121	8925
610962	151000	1480	3038	345951	125400	147102	309	17449	93518	0	0	127927	2025	123044	6805	0	7343
77369	277928	17786	12704	33438	92824	59935	23667	52393	21160	0	186	33522	4991	7449	51875	6336	126468
267724	158986	31414	174235	90157	11734	506725	22906	153175	10171	4944	101321	27596	171	100465	61783	26334	15609
4640	128	247243	333540	5214	64910	27617	762914	33769	14418	11405	111898	2868	7690	28849	101229	6059	675
87543	43804	74619	41344	128576	107158	117489	40123	768894	26113	1002	12249	19097	1068	177791	98796	2094	17974
40306	144039	60625	68018	102838	94708	5109	22084	23052	978952	41605	3387	2833	29205	5281	29122	3422	109816
0	0	89711	778	2285	5332	257	647	3775	2813	1143551	312904	7282	83835	95322	14664	1196	0
241	4794	157896	6919	12411	3579	14395	0	178492	71571	116027	1166625	5487	976	3246	1688	9630	6919
11761	0	1704	876	6137	0	14847	118408	482	16669	24245	0	550409	154957	1054	335093	337853	187105
30360	0	169515	0	143112	5272	90943	11295	4452	0	0	0	23561	211897	1035940	37104	0	2578
69846	13562	1409	19	54663	179964	5125	5206	79628	18608	6	0	86449	469192	594643	146807	1417	11028
332440	47030	28629	13515	53598	45591	38456	9149	13256	44492	5405	0	27741	198092	23794	474732	9652	45457
116333	176	44774	201299	12656	8521	2092	8439	15067	50466	292490	9598	0	0	91	53139	792395	155472
1336	424	46282	7529	37249	5315	1096	45538	36950	13325	11738	95451	29245	729	621	3152	736632	692747
