383596	247202	26837	29755	15882	70054	223380	13200	56876	106376	0	7123	4976	4418	2477	202726	47212	5310
65677	466796	2509	16871	1373	16242	25826	18118	18192	97270	155	0	4072	5763	10549	14154	755	5443
17444	20656	244680	86741	8669	12709	69895	23081	126250	53637	20257	65224	14932	5753	7762	348	46223	63761
79077	4696	84671	479978	4786	19782	98421	42191	47210	25733	30	43216	83884	6313	35135	150283	93058	41420
30660	36696	7707	900	295075	51279	175065	1648	25698	141744	21387	0	700923	75672	43336	155520	43	0
54115	182971	30379	7869	41660	125227	76528	24353	56528	71051	2160	28	91224	11517	6369	30959	14866	72227
113167	130514	44367	65542	17140	37153	659325	48096	192190	58251	92685	25100	40640	27391	47951	74790	54990	36158
45310	0	243200	276761	31753	25617	7307	670580	16423	4977	58223	190312	10016	18921	19865	75858	37110	32833
60026	75699	24175	38506	17319	160405	233593	31938	509815	117230	16175	10608	93025	18874	66483	279916	3623	8324
11141	12378	73169	18152	49799	90315	32056	24002	100444	1163181	82898	440	18602	25021	44019	2974	5402	10409
174	10	96969	3957	0	0	3371	28353	8150	46886	1133445	49622	11044	334648	39152	797	7694	80
123	4279	84466	5957	15344	1550	11729	23746	181646	85726	447494	787231	25467	35	0	1554	2788	81761
25935	0	945	7728	330	1219	4492	108422	9157	226	23839	0	495659	184227	12022	253958	254183	379258
948	0	16157	293	127551	1000	4554	1346	0	517	2491	0	182301	386752	956561	85546	0	12
162279	1897	4035	0	54734	26176	40334	4723	2508	15345	25910	0	106258	389239	567231	336719	0	184
19618	24055	21133	43821	9764	32673	88657	3474	11922	58014	6948	1007	272840	135752	16923	607874	10918	45636
13673	0	39347	221866	14	151	53	45161	41263	1104	197273	53995	75311	58161	38237	1876	614864	360659
5778	33	108777	8394	14226	323	63	54915	61185	42817	29687	24350	234992	9544	14246	0	669020	487009
