489856	256479	35527	33102	27965	82725	202770	30877	15419	79425	0	131	6025	5991	22827	145479	4116	8686
46242	483740	3053	11274	1924	52272	68543	3211	258	54418	0	0	4492	6615	20102	12646	0	975
41753	31856	302525	89656	35931	30494	65104	9121	41977	20532	9260	55552	12177	5154	6026	17	45971	84916
76337	869	66184	565249	59809	103383	67489	69948	54306	14928	0	8104	43975	3309	73235	66666	25209	40884
488101	124463	6364	4	508580	262871	109523	4324	40875	24310	0	0	83740	2184	38165	11264	0	58585
43648	219478	33066	16351	65840	185234	69652	3173	91237	12487	936	0	33759	5776	4964	22219	20399	71812
150695	184081	76442	99334	50203	99407	653543	16318	147886	16222	42439	4277	37694	13931	86245	46446	9687	30600
20870	816	331555	382012	24190	20195	12897	485508	84046	4254	32930	119621	17011	26424	15686	91168	39769	56114
45395	39400	27853	34485	52423	359043	161640	37871	492365	146116	29622	26253	63926	1947	48427	183456	3945	11567
43677	91866	26497	38604	114526	86150	16395	9746	134186	1037333	61763	3741	852	18180	5600	517	3112	71657
0	692	214706	860	0	0	41	170	790	5675	923936	163352	4016	383571	52618	648	11674	1603
9	3645	46176	7665	10117	14949	5814	0	36595	22926	264632	1228954	31	1743	11157	1029	57391	48063
0	4067	3605	976	9128	0	3881	22955	21323	1033	74176	0	490919	193384	13461	238551	248864	435277
39438	2625	351911	12	190422	31891	7338	47354	463	2170	3885	0	87021	361323	618125	22051	0	0
138224	11107	17380	0	93610	57013	84645	35379	50356	13425	495	0	59279	279536	804993	92128	2	0
278433	41726	17347	24055	95499	57778	43122	5750	10108	9663	5306	299	106249	134305	11374	493204	9111	67700
9868	573	36395	236943	62530	3924	0	122825	41463	13340	308682	5492	1251	160	3872	1805	666365	247520
29864	0	178786	16115	31931	2875	32	12664	54939	51828	56608	11039	51327	0	4659	827	602258	659607
