175890	5321	20842	25184	30269	2048	638	238	502	1891	10553	9377	535	1376	677	3182	1019	133	236	1281	39526	2891	1457	2270	30634	47285	762	46	17010	428	591	852	677	10736	277	464	12479	1550	562
6315	82989	6884	29125	11062	1272	1	355	492	1900	31403	2899	19815	334	482	4760	4025	1526	0	455	2214	1100	1036	2734	5197	2676	297	177	1111	154	474	449	355	2633	1246	1622	807	1494	445
20717	5286	57094	6119	8488	3120	126	1272	3722	5116	19371	16592	6626	813	1448	2859	10611	2276	503	1803	14177	4331	3571	1464	33752	15145	1323	964	10825	1379	237	3053	951	25705	3665	5945	16806	2422	1838
5966	10220	4812	32089	3840	271	0	84	158	244	6011	2290	191	44	0	2037	447	62	0	264	8194	512	103	9	2144	1	77	4	911	99	0	2	71	1649	10	117	738	255	22
58119	5592	12448	17677	68843	2133	43	316	699	1536	3549	2054	5656	399	157	2494	712	527	0	208	2398	156	654	1099	11062	7367	19	53	5391	298	45	339	18	981	12	186	1541	2152	552
0	16	3	0	0	25117	166	1375	780	0	17	0	0	35	1398	15	0	1	183	677	8	598	21	0	0	34	2258	2362	106	0	0	250	0	167	10	701	384	15	0
0	0	5	0	0	19	38126	554	13	76	0	1	0	995	405	124	0	0	2428	615	0	0	146	0	0	0	267	1590	0	4165	2695	3622	198	2	17	131	0	266	39
0	2	79	0	0	3043	678	20229	800	408	62	2	0	98	4861	653	27	11	2578	40	4	300	341	104	0	2	1041	1983	96	46	3	5908	323	42	0	1534	30	363	117
1	3	407	106	126	8840	14	5535	18741	2802	291	138	569	885	2545	696	522	378	632	122	581	2520	1349	1103	257	226	1369	4790	201	1903	81	2558	6036	283	179	5166	456	599	2165
979	201	765	156	886	0	5	1225	2980	18116	85	137	1657	1	2	17	557	1690	190	0	139	425	590	336	1116	1638	0	116	754	39	209	6	346	1917	598	1417	0	187	570
4750	23514	19519	5836	4741	2118	111	877	1996	3897	66694	12989	35335	698	764	634	9598	3419	279	164	3422	848	1284	517	16743	6175	395	105	6717	1353	444	851	545	19200	3919	2043	4055	4026	652
2811	2485	17622	2178	3039	1636	956	570	1882	3796	4908	155841	4278	471	1174	3231	10054	2791	448	364	7306	2805	3280	2142	13229	8496	846	1659	35312	362	1637	1450	402	28882	14909	3495	12720	4966	2658
