701963	93042	40018	6496	20061	74428	183530	13806	3141	76479	1807	552	12596	13538	15228	187582	2991	142
106639	341476	23422	3737	1821	26405	75658	142	9055	115341	0	0	9099	28147	8305	18362	800	1356
57771	847	303997	87098	30631	38210	120143	41644	35965	27179	7171	41305	18642	3409	470	354	35594	37592
94599	843	36526	538791	13224	37755	72598	138120	49417	5126	0	22170	87962	7970	59129	140919	29031	5704
89225	63150	26346	0	189344	132637	150133	4470	59888	48754	133559	818	702585	54287	19362	82331	6464	0
76935	143741	45875	3271	31557	156620	96280	9876	38379	77714	6822	0	109824	9965	902	43896	3132	45242
394209	84707	82114	29907	30991	27060	508044	47415	134645	45488	10158	67273	33980	14665	145083	87962	15852	5897
44359	325	314196	185889	3054	2168	12409	625220	55322	1008	3244	196033	643	88578	14748	82607	84828	50435
35547	19035	25310	3699	11399	235632	314112	7939	523967	38201	2241	38448	167544	54649	25899	262112	0	0
38152	9363	47281	983	61046	78499	84675	43609	116941	1065829	44709	29304	57837	46557	5691	4050	1721	28155
480	2	360445	21568	4010	0	2369	16943	17774	11711	820610	327245	11664	1182	27166	465	140618	100
0	0	33804	471	47511	797	62022	3273	199190	7739	14230	1207954	4823	25701	13321	3502	72381	64177
1028	0	10533	10660	32913	184	13152	24843	2595	870	426	0	328200	285623	37028	303979	464941	244625
0	110	7700	0	116734	23404	0	0	0	2109	0	0	199548	516128	886273	13948	75	0
6652	1388	13448	0	47945	21075	7258	65146	29785	38616	53912	0	120543	494469	462539	359598	12272	2926
227538	27673	25984	6846	9742	51096	29923	1198	11658	11652	1793	0	385890	80658	41948	455611	23275	18544
5881	0	41179	120941	0	0	14	20506	49730	1233	288492	28820	82981	15211	212	2101	1009969	95738
3844	0	85888	10193	10531	3035	6819	66634	57498	6699	3457	15351	225509	1296	3481	141	1041163	223820
