574655	184733	30147	20763	28708	112633	222748	26833	52080	51935	13	212	8224	9808	17695	91665	10494	4054
53870	486967	8099	13194	0	35680	88067	3736	7838	12124	0	0	4844	25990	20583	7055	0	1718
33515	22355	283365	119947	38714	14524	119927	11934	52539	14901	5413	41896	27222	1542	8619	859	54352	36398
93932	1458	131989	567543	61920	37859	84410	45877	56308	31135	1449	9919	77274	4010	56015	35591	35657	7538
569938	252739	15136	5080	225429	172381	164275	18050	34040	41419	13254	0	72331	5275	134770	26034	1173	12029
33269	192807	24354	12301	20290	258607	85817	5221	28090	20642	2391	0	65749	10684	11710	19096	10311	98692
88338	120726	90411	149648	29347	78742	718700	15106	130070	67528	5789	7816	39404	9853	102623	43210	43500	24639
12499	0	251408	223238	0	11538	25084	882744	6118	2298	18871	66319	19404	21190	135744	55695	23202	9714
87804	38341	55123	3783	36789	197394	138595	14709	697258	15491	31	20905	59974	4757	176033	180658	2286	35803
3759	96500	72975	8759	91235	100039	13610	20686	118032	1067927	17574	1996	17193	67992	12621	5309	2448	45747
0	1703	170602	0	114	0	5604	4101	0	189	654031	416833	29267	159945	56895	145	264923	0
357	3674	84036	0	46241	8532	31154	3	25707	15297	57388	1376848	34510	0	595	759	51143	24652
0	337	1906	1546	17411	0	3653	10207	508	3	51180	0	769293	51733	7634	190131	226055	430003
0	0	73838	0	100053	11309	15501	5384	5598	37	1176	0	85396	140377	1300925	10404	16031	0
173735	8910	11779	0	21880	23294	25503	21363	98836	98175	7042	0	120463	145516	913302	52701	15073	0
251363	97359	7707	4814	18521	24274	15046	5408	7893	15651	14697	844	348611	111713	38554	344547	15550	88477
68559	819	18920	239248	8827	13462	2398	16351	668	20018	320067	10899	3605	10676	32760	14795	847036	133900
0	0	34322	10667	22714	4276	21512	19486	12799	30490	37395	10648	228702	0	12459	0	934875	385014
