137815	5188	16499	42679	61497	3308	325	77	307	3880	10154	8465	1536	1402	784	5541	3016	218	358	1468	27567	2840	1457	2969	23881	52117	1047	248	15877	472	689	927	580	9738	397	419	14605	694	648
2848	83391	2973	27307	20444	1467	164	185	672	3775	24588	3093	21339	87	311	6264	6511	3603	160	870	918	755	2654	1615	1134	3619	707	217	1459	25	586	520	163	2095	1042	1102	737	2301	614
23943	6113	40833	9321	22373	4521	135	742	1899	5831	24804	19266	6790	269	1539	4135	18007	1150	761	2402	13523	4851	6931	2912	16159	10724	1606	849	12634	1399	228	3310	834	22263	6521	3918	15170	1234	1615
3062	7992	1906	37544	9753	417	0	59	239	210	6764	899	1644	79	0	1624	1477	91	32	122	3351	601	36	62	1298	674	180	24	608	82	0	7	40	1322	286	32	1016	282	133
33381	5630	11937	19357	103457	2612	4	112	136	2370	4213	1081	4180	344	157	2764	1592	355	1	623	1244	383	721	964	4153	4295	45	166	3282	338	189	163	14	1053	302	325	1577	3729	236
0	12	8	0	0	26031	228	1590	447	3	0	0	0	0	2258	37	0	2	139	266	35	349	44	155	15	31	707	2857	1	0	0	669	0	105	0	371	331	6	0
0	1	0	0	0	11	31606	700	34	178	0	3	0	348	1369	147	19	0	8658	1273	0	0	180	10	0	0	430	1338	0	3419	3117	3212	177	29	66	69	0	71	34
0	40	30	0	1	5735	148	14372	1159	494	0	11	1	1	7390	915	112	125	4643	661	0	118	606	55	0	12	406	1846	30	43	54	5580	20	25	18	749	68	223	117
10	27	249	86	172	10753	122	3675	16100	5225	166	497	265	396	3044	1438	598	489	716	546	238	2284	1717	994	307	23	920	7435	147	1353	196	2258	2494	169	380	6239	289	706	2452
408	143	346	459	1270	137	4	918	1034	21881	309	369	1744	7	0	2	1306	1581	181	0	397	364	1157	334	319	264	0	295	761	7	128	0	308	863	763	1395	85	260	253
4375	24958	11588	10324	9870	2563	196	394	1156	6205	68394	10471	44249	198	749	2085	18379	1955	724	623	3327	1292	4425	606	3193	6066	829	193	3206	1064	236	1064	295	11259	4279	2499	4242	3290	406
2276	3392	9180	3020	9465	1917	1176	466	1428	7075	8301	151021	6797	160	871	4356	17963	3198	913	737	9037	1394	8341	1565	7663	8694	1788	1266	27577	530	1188	1438	443	29520	15302	4174	8635	3350	1474
274	12223	3467	1654	7399	1296	401	78	553	4741	21593	4312	113298	8	441	1240	14771	16332	324	468	807	841	1187	3165	863	2910	784	495	1713	593	1247	956	19	9928	7188	578	2525	5186	642
52	217	274	102	85	888	2184	1847	3225	2691	11	127	6	116413	1941	9188	116	238	1912	1702	1336	977	1995	1591	26	33	4478	9813	61	4775	2055	2346	26103	135	57	16089	281	712	3847
0	25	3	1	1	2440	0	2303	94	32	0	99	6	0	19203	46	36	227	528	1787	0	0	16	97	0	0	1102	212	236	31	0	893	195	6	4	17	5	664	21
89	2	203	376	211	241	219	1298	433	488	92	169	425	622	911	44540	675	1612	730	743	1484	1099	1592	4778	98	123	1132	8333	65	479	1593	3027	109	153	1043	1302	236	1831	484
379	6201	15138	1884	5224	7351	1222	1589	4002	14378	18672	34610	27268	447	2882	7248	120504	60966	1903	2745	10096	5992	14367	13901	4589	10481	1412	1638	6445	3342	2040	3329	1732	53103	42625	4622	11214	21005	5320
284	1022	2696	108	350	3151	826	592	1560	3299	1798	9792	13292	49	826	1261	17362	145848	559	117	2613	1536	3161	10539	1153	9868	355	467	2937	686	1242	522	172	10593	46175	974	3659	37041	1116
0	0	0	0	0	425	3056	2660	204	112	0	0	0	25	2395	632	7	0	26276	270	0	9	52	185	0	71	118	1398	0	667	1849	1540	1	1	19	285	0	151	589
10	115	5	1	7	917	4080	1313	507	171	14	14	31	2239	11558	1285	10	9	3091	79778	93	2	92	29	0	33	8059	5525	7	88	977	13877	1464	132	162	16	71	418	10
11911	770	8589	14102	2466	3560	4	652	865	2302	3368	7342	1240	309	1029	3443	6226	4133	20	1078	85335	9810	4157	5847	33392	13821	1260	754	4759	418	77	736	227	21021	9313	4761	39345	2703	298
351	118	1192	445	856	8210	20	566	2454	2396	270	1486	359	487	1346	1453	1157	544	3	509	2795	97689	35311	15458	2208	88	145	1730	379	172	242	657	234	546	2582	12848	5177	1165	503
377	931	1927	823	1679	3159	511	2000	3489	15659	816	2753	1490	37	2092	4218	6259	4311	41	1003	3892	42154	143173	48685	1589	1871	67	2027	2348	75	1278	1153	524	1861	2621	9435	2920	3383	1253
127	25	8	124	166	2	0	2	36	647	1	98	396	13	625	419	495	3101	34	0	214	2809	6683	30305	428	97	0	79	3	23	70	0	7	21	1148	270	314	440	0
8010	2366	9552	7795	5505	2652	39	178	1258	974	11655	8869	2695	16	534	1071	2670	1275	58	119	24026	1196	989	1451	45813	16222	248	223	3450	57	114	136	14	11694	1454	2292	6550	685	450
1126	11	1287	0	445	369	0	0	28	221	153	3481	284	0	0	20	430	1645	170	0	4112	79	76	703	5536	20447	61	0	2619	0	81	0	0	1257	107	35	1899	570	163
0	2	5	1	0	11213	1433	1623	665	70	0	50	2	1931	4697	1270	14	1	577	3267	43	4	8	0	0	58	56897	5602	8	22	2	5523	663	46	49	272	66	65	0
293	374	1706	453	876	104368	6160	47480	53756	90507	430	2701	1571	33811	79028	64670	2176	4265	6386	19497	3568	20873	41587	41038	2696	698	29617	1323879	583	44243	11647	70231	78855	1589	1185	63741	5926	3889	48617
10595	1986	5295	5388	14005	3718	154	345	696	2127	7040	34550	4074	234	651	2072	764	962	297	1142	6556	3567	3256	2726	8676	20087	1717	95	59953	3	138	918	221	13004	8300	6128	16278	1070	359
1	189	485	67	49	1123	20014	2950	3475	5453	160	460	9	13021	2779	10329	2045	1072	25067	3165	256	947	4952	3066	138	57	191	7367	121	307453	62296	11130	7686	534	584	7519	258	788	77944
1	204	5	4	50	157	9822	74	667	2514	1	63	20	1166	365	2116	110	524	16864	969	0	14	668	518	109	79	144	1797	7	8425	86637	953	333	151	223	1872	79	537	8734
0	17	153	41	1	1335	11186	5022	1125	317	0	51	27	597	7388	1120	51	0	3918	11755	28	3	133	0	0	16	3266	4041	19	2528	869	75938	2297	39	147	90	2	15	402
0	0	66	8	0	899	1417	832	2056	717	0	1	0	3313	427	736	66	100	781	517	225	90	491	482	48	57	1888	5347	12	1082	24	3365	18622	218	126	2127	75	8	902
976	6	1091	25	48	1005	45	22	129	942	657	1862	977	3	46	206	707	641	0	252	1542	149	106	25	1876	1643	119	13	1572	0	199	10	36	12716	2387	244	2444	19	15
77	180	216	14	15	528	179	4	46	152	333	4540	246	2	100	151	3911	7690	333	69	1028	615	560	1317	1358	575	18	9	3099	211	647	1482	80	6051	59428	1170	3870	8924	368
0	6	421	320	43	2687	0	159	3380	4463	367	1112	37	2332	452	511	764	805	355	0	513	2064	3311	1963	502	4	319	1113	751	42	3	1	690	394	1011	53663	1693	429	2142
891	41	232	805	1610	4182	0	191	429	122	34	531	530	198	1245	1445	523	1777	80	815	9633	2445	2306	4510	3456	3592	240	208	3038	0	16	275	314	3039	5065	2411	84128	358	361
0	78	28	4	222	925	412	24	250	322	47	608	822	3	108	581	1482	5826	801	63	438	439	1341	1953	0	1063	38	139	232	185	94	90	10	263	3784	28	16	23555	667
1	1	61	44	109	386	1636	710	3083	3434	23	907	238	3097	254	4259	559	1310	5032	0	404	597	1757	2532	325	526	0	1685	10	44029	21258	604	2469	170	1904	6119	293	1224	133534
