204169	2800	13792	27843	38224	1143	60	182	823	9707	8350	10856	201	1022	533	1519	1067	150	455	969	23758	1451	1283	1935	27598	39448	232	157	10514	195	540	717	269	12520	110	929	15114	563	491
2167	97904	5011	30039	9714	675	1	115	569	5192	38553	2652	16802	134	388	1421	5517	1285	0	485	398	616	3373	648	1428	616	154	177	947	103	190	429	363	1447	148	947	106	1422	179
30467	3157	61727	8409	15192	2046	101	1310	4027	9275	24737	20954	6467	676	571	3026	14687	1493	343	1658	17712	3031	4866	933	32370	5153	1204	526	3522	727	483	3057	1321	14660	2456	5864	10670	634	2003
3462	9007	2007	47020	3872	156	0	67	58	679	7959	146	908	20	0	1614	791	9	0	117	2276	84	47	59	694	86	0	241	368	75	0	0	89	150	26	581	1030	216	34
43693	6453	11361	13385	100066	1283	0	150	219	4597	3782	1270	10517	421	120	437	1612	406	0	98	974	360	380	340	5329	3156	22	110	1328	197	40	129	28	509	1	353	1215	2679	465
50	3	130	142	12	26702	8	1401	450	0	30	5	29	0	874	0	5	28	418	231	18	584	0	87	58	79	2601	1839	0	0	0	61	0	196	3	71	561	17	4
0	0	66	0	0	0	37126	561	26	21	0	40	0	198	95	245	123	6	5389	1531	0	1	25	7	0	0	57	857	62	2064	3410	4317	64	0	52	28	0	128	0
3	7	71	72	0	1665	336	22962	1082	489	2	73	78	11	5023	750	192	153	2729	728	80	49	252	3	0	5	308	1350	142	0	21	6064	178	200	72	542	8	102	6
6	3	184	192	206	6002	139	6735	25682	4761	220	357	293	120	2163	758	1029	393	710	243	208	2204	2106	85	172	23	1022	4546	262	1368	121	1609	5273	376	190	3399	2	299	1714
203	174	469	176	942	2	18	855	890	26678	706	706	1012	15	27	10	1355	1735	97	0	326	94	620	155	47	240	0	142	379	7	9	0	167	804	386	502	2	40	62
6963	28336	15684	13835	2815	1324	1	750	1110	6342	109120	9363	23811	437	757	878	13484	2045	269	372	2880	679	1830	322	10499	1958	303	139	3381	729	211	630	406	2917	629	1283	1888	2409	438
4146	2990	13091	5591	4358	1340	1110	1108	962	4330	9191	198618	2069	577	275	3027	18837	2250	724	370	7783	1352	2253	565	9843	5200	548	2564	25911	382	1041	922	288	16112	4477	3176	6575	1202	1933
94	9750	4476	2679	2700	533	312	137	525	2502	36888	1613	137924	262	163	277	12091	10571	176	194	413	833	879	2075	1851	543	130	596	862	234	651	1210	77	8135	1360	454	280	1491	559
170	275	107	32	1	874	1540	4235	2385	1837	17	359	10	145998	704	3576	95	540	504	2042	871	877	673	510	4	0	1463	5145	335	2917	1990	804	17191	379	0	18581	44	810	2034
0	6	141	0	0	841	2	2793	42	17	0	313	9	0	21394	91	31	0	59	2532	0	0	29	35	1	0	314	325	185	0	0	201	501	61	0	0	50	350	7
748	366	490	221	817	414	540	891	1856	255	189	900	825	3077	1056	40621	1434	2800	232	4627	911	410	816	1617	34	40	1150	7765	148	171	1213	3061	325	53	338	562	178	1554	335
955	4626	28171	2807	4173	2527	508	4019	6598	12747	36007	34858	34534	1050	2178	4369	176802	50188	629	1682	10013	2927	11785	8833	6998	6603	630	952	5202	1750	1918	2311	2453	23912	21331	6071	5492	18240	5017
72	875	1172	375	377	1501	262	276	1238	4747	4206	7025	19983	366	465	1025	26230	202058	179	55	2194	585	1518	6048	1152	7967	169	652	2833	243	824	155	310	2975	11021	656	1023	26159	630
0	0	0	1	0	284	3134	2389	119	18	29	0	0	0	1368	371	20	0	30987	269	0	0	15	43	0	6	0	1060	0	1056	548	878	2	4	1	17	0	64	314
55	215	148	20	0	1392	2474	1805	653	0	20	21	6	879	7052	1003	132	102	911	102671	35	50	32	23	2	152	2528	3727	7	308	1020	6897	108	468	37	1	962	254	40
14366	498	6822	11829	1266	2292	0	245	1825	2436	3280	3166	1270	443	772	1376	5529	2790	0	283	139163	5830	3650	3013	29887	13424	590	1249	5741	186	191	573	268	11729	2482	5538	25376	1765	300
139	135	1366	362	444	3163	6	672	5918	1670	305	654	523	194	673	376	885	592	265	92	5280	117199	27372	7670	891	437	163	1868	762	217	3	165	175	572	1251	14933	4216	2287	256
318	732	3149	1580	353	1867	215	4479	6473	16614	1367	2389	1278	453	1826	970	7034	2787	95	767	4922	21714	167290	45812	662	1481	0	2584	1633	124	831	672	288	1326	648	11353	1025	5967	806
138	77	82	209	0	0	0	11	273	521	8	71	946	1	766	148	1080	1795	2	0	51	824	2903	37736	220	83	0	391	196	5	35	0	10	0	36	142	5	443	22
16056	773	6393	5677	976	790	123	298	1003	1024	8593	4402	545	42	247	317	1091	757	0	30	25176	627	246	1152	78780	11623	179	117	1560	1	122	27	22	7896	55	2607	3894	795	339
2009	0	442	0	3	120	0	56	88	262	301	1148	869	6	5	0	240	322	152	0	1834	26	85	455	5109	29684	18	0	2206	6	0	0	24	440	151	2	1313	38	1
28	15	62	13	3	11060	589	3372	988	30	290	122	32	2516	900	227	132	188	2	4622	216	1	3	0	39	295	61061	4055	288	37	3	3865	634	123	5	197	17	119	0
1982	810	1151	992	965	106580	12548	89293	54427	71006	1459	7066	2539	50489	56968	29424	3470	8825	10374	50438	6570	19249	25912	23122	1919	801	18474	1475969	2049	13303	4375	27586	54009	2773	933	54393	10643	4130	7954
17608	1710	4201	6062	6689	2043	79	337	358	5990	9363	42108	1335	838	845	963	2421	1867	137	189	6477	2345	2617	974	5242	14708	635	256	78794	3	99	705	159	9410	3825	5325	10813	1537	80
7	256	796	11	268	388	18459	4585	3430	1207	460	729	59	15036	348	5973	1441	869	11301	4062	205	361	785	508	126	24	122	3931	34	330008	77499	9898	14820	160	160	3380	71	288	73135
4	403	69	0	55	51	7582	370	783	830	83	25	452	2554	102	2167	345	156	7775	1650	0	1	115	137	30	74	4	593	152	6198	105861	3056	344	154	189	1153	5	420	3034
9	0	89	7	0	461	9029	9514	1109	86	25	80	5	1883	1892	224	39	9	984	11362	25	0	69	22	0	3	1305	2438	38	1346	254	89225	1997	131	46	24	38	64	105
0	0	29	39	0	232	524	1466	1062	432	5	10	0	4615	303	514	114	83	35	327	234	4	350	113	0	0	1030	4535	0	1125	241	2726	24850	125	0	902	0	0	1100
1115	2	249	34	0	206	96	0	187	707	245	1645	334	7	252	60	1263	646	0	50	2634	135	38	6	3382	1774	27	25	602	20	143	2	15	14747	1714	233	2003	112	45
51	0	283	175	0	175	0	118	223	568	235	6231	492	19	7	258	7644	10031	128	1	2954	212	86	2749	1659	94	14	20	3895	15	197	902	127	6184	47473	1216	4721	10083	356
6	6	502	413	1	2958	0	1303	5239	4799	256	1012	101	1567	821	239	515	769	276	0	1140	1459	1658	13	180	48	1	1243	811	40	2	0	789	599	240	57328	195	259	2034
1135	0	1040	754	292	1703	0	389	170	320	1006	314	412	158	237	109	563	2025	44	391	10876	1113	1882	3480	1054	3072	148	177	2257	0	0	148	404	2783	1832	1206	99179	267	136
37	0	78	19	231	388	58	5	26	492	579	255	1323	17	3	581	1654	7428	378	8	415	190	87	882	77	516	0	46	6	0	138	28	60	20	1548	23	14	29269	62
