# NLL
# tone(CF) * sin(MF), m = 1
# tBMF of R
1.010251e+00	0.000000e+00
1.010251e+00	1.666667e-02
9.898131e+00	1.666667e-02
9.898131e+00	3.333333e-02
9.922245e+00	3.333333e-02
9.922245e+00	5.000000e-02
9.930509e+00	5.000000e-02
9.930509e+00	6.666667e-02
9.965076e+00	6.666667e-02
9.965076e+00	8.333333e-02
1.003935e+01	8.333333e-02
1.003935e+01	1.000000e-01
1.006768e+01	1.000000e-01
1.006768e+01	1.166667e-01
1.007054e+01	1.166667e-01
1.007054e+01	1.333333e-01
1.007290e+01	1.333333e-01
1.007290e+01	1.500000e-01
1.484462e+01	1.500000e-01
1.484462e+01	1.666667e-01
1.493505e+01	1.666667e-01
1.493505e+01	1.833333e-01
1.508930e+01	1.833333e-01
1.508930e+01	2.000000e-01
1.965390e+01	2.000000e-01
1.965390e+01	2.166667e-01
2.002702e+01	2.166667e-01
2.002702e+01	2.333333e-01
2.004608e+01	2.333333e-01
2.004608e+01	2.500000e-01
2.012313e+01	2.500000e-01
2.012313e+01	2.666667e-01
2.020288e+01	2.666667e-01
2.020288e+01	2.833333e-01
3.962105e+01	2.833333e-01
3.962105e+01	3.000000e-01
3.982005e+01	3.000000e-01
3.982005e+01	3.166667e-01
3.998952e+01	3.166667e-01
3.998952e+01	3.333333e-01
4.018974e+01	3.333333e-01
4.018974e+01	3.500000e-01
4.036627e+01	3.500000e-01
4.036627e+01	3.666667e-01
4.042131e+01	3.666667e-01
4.042131e+01	3.833333e-01
4.045842e+01	3.833333e-01
4.045842e+01	4.000000e-01
4.857972e+01	4.000000e-01
4.857972e+01	4.166667e-01
4.960347e+01	4.166667e-01
4.960347e+01	4.333333e-01
5.066110e+01	4.333333e-01
5.066110e+01	4.500000e-01
5.077818e+01	4.500000e-01
5.077818e+01	4.666667e-01
5.948824e+01	4.666667e-01
5.948824e+01	4.833333e-01
5.962365e+01	4.833333e-01
5.962365e+01	5.000000e-01
5.964557e+01	5.000000e-01
5.964557e+01	5.166667e-01
6.008687e+01	5.166667e-01
6.008687e+01	5.333333e-01
6.012652e+01	5.333333e-01
6.012652e+01	5.500000e-01
6.993549e+01	5.500000e-01
6.993549e+01	5.666667e-01
7.034351e+01	5.666667e-01
7.034351e+01	5.833333e-01
7.877282e+01	5.833333e-01
7.877282e+01	6.000000e-01
7.878722e+01	6.000000e-01
7.878722e+01	6.166667e-01
7.974615e+01	6.166667e-01
7.974615e+01	6.333333e-01
7.993564e+01	6.333333e-01
7.993564e+01	6.500000e-01
7.996177e+01	6.500000e-01
7.996177e+01	6.666667e-01
7.996323e+01	6.666667e-01
7.996323e+01	6.833333e-01
8.050100e+01	6.833333e-01
8.050100e+01	7.000000e-01
8.050129e+01	7.000000e-01
8.050129e+01	7.166667e-01
9.782418e+01	7.166667e-01
9.782418e+01	7.333333e-01
9.812837e+01	7.333333e-01
9.812837e+01	7.500000e-01
9.813555e+01	7.500000e-01
9.813555e+01	7.666667e-01
9.956530e+01	7.666667e-01
9.956530e+01	7.833333e-01
1.001018e+02	7.833333e-01
1.001018e+02	8.000000e-01
1.001029e+02	8.000000e-01
1.001029e+02	8.166667e-01
1.207637e+02	8.166667e-01
1.207637e+02	8.333333e-01
1.301166e+02	8.333333e-01
1.301166e+02	8.500000e-01
1.965096e+02	8.500000e-01
1.965096e+02	8.666667e-01
1.998179e+02	8.666667e-01
1.998179e+02	8.833333e-01
2.013458e+02	8.833333e-01
2.013458e+02	9.000000e-01
2.019100e+02	9.000000e-01
2.019100e+02	9.166667e-01
2.044692e+02	9.166667e-01
2.044692e+02	9.333333e-01
3.019537e+02	9.333333e-01
3.019537e+02	9.500000e-01
3.058208e+02	9.500000e-01
3.058208e+02	9.666667e-01
3.462223e+02	9.666667e-01
3.462223e+02	9.833333e-01
4.048813e+02	9.833333e-01
4.048813e+02	1.000000e+00
