702658	136193	39906	21543	46105	124261	114484	10473	12086	54210	0	1280	473	2754	27381	140255	2026	11312
62062	513170	3126	15902	513	54494	41698	4952	2086	28227	0	0	6808	28068	1042	7606	0	11
42670	11447	347569	102751	60954	33500	50714	18363	33041	11124	12010	19184	28189	4086	601	140	18224	93455
170352	5657	73085	655051	85160	35291	77478	13895	54392	2064	0	8477	2290	5258	48944	26378	36974	39138
617672	108308	8446	3519	333793	446764	114664	0	10987	94846	0	0	7847	0	1715	1136	0	13656
85675	157748	37468	10663	32833	267909	27964	9116	48283	40813	599	2327	45847	1012	4742	22995	16160	87877
172729	108398	70328	106892	81731	162244	514774	26840	140828	36025	24368	51392	59379	13294	79057	60040	17865	39266
20666	0	122953	164199	14	0	19979	972235	1455	646	43575	165151	15132	36447	48508	148209	1753	4144
168606	68299	82318	16625	164578	281672	97632	46030	493329	46957	6538	34191	33001	6031	103103	83348	1797	31679
52194	86302	100729	13774	167330	66926	3763	4093	22998	1052663	58400	10730	1307	56433	6072	1261	2319	57108
0	0	61957	5685	770	0	1030	8240	0	1582	845230	394373	126280	248664	9869	365	60307	0
409	1808	97883	1671	11849	10245	18734	22329	6072	24254	165142	1332143	5497	5595	4330	38	5028	47869
13696	0	3228	1105	5417	0	6440	88778	2005	208	36172	0	457562	368093	8033	225278	249845	295740
2192	22	213975	1	142694	859	25787	10008	632	9374	0	0	25890	135067	1028132	171396	0	0
36532	9107	17436	511	62828	222262	4967	42791	16340	25488	891	0	67699	92774	870465	266768	7	706
211838	28744	29727	6604	127289	39770	7510	15739	43401	17979	13512	77	102000	136541	31159	494216	6043	98880
72151	7	21680	122852	78800	4962	0	2411	17743	35097	357171	8213	1359	0	473	7578	801751	230760
28206	0	49395	13365	32270	2814	790	7832	11402	29492	7185	18690	45931	1437	4551	2068	745506	764425
