602915	36812	44359	17074	38287	72962	284010	30667	94266	93099	0	1	5544	5276	8523	105016	5666	2923
86716	237571	4808	45396	2202	43369	91544	2910	107697	98632	0	0	1250	38218	8019	1433	0	0
55925	3625	233109	147845	46382	6805	71708	27184	64883	42054	9456	73457	17333	2926	10391	315	38143	36481
67896	10863	65845	672135	27862	25805	92464	63279	55967	37130	2929	38480	76562	1596	19960	61231	11977	7903
388179	27268	77994	7938	388341	197611	200070	568	38067	136349	0	0	160757	13485	55240	60395	539	10552
60455	114979	37829	8917	63127	152871	79478	7879	97106	65568	0	1586	99735	13336	6206	30098	956	59905
178724	36813	114164	166376	71232	82227	594002	78188	192433	59246	17624	31818	21886	28258	16058	30002	32405	13994
22595	0	364405	353854	5283	5640	26854	464044	18030	12114	38189	196117	11908	32630	103824	74796	21426	13357
58522	541	44565	27549	57638	88956	179861	46842	733211	93287	2336	70019	83999	30417	71381	155704	5306	15600
55775	10305	32151	13277	83602	68627	16516	14422	59209	1280603	24059	576	35601	16081	15788	2738	6298	28774
205	0	144775	11188	16305	248	1758	304	773	43735	838448	442321	1349	199542	18007	43974	1420	0
0	563	21228	10192	64302	1841	28877	3342	143097	81894	55905	1289267	8698	176	906	1086	38445	11077
4284	0	2055	170	38421	0	11238	212256	73914	7472	2849	0	285636	427763	45512	169240	239692	241098
10903	203	17791	0	226535	13193	29275	30621	0	584	3143	0	203711	414183	775713	40174	0	0
138172	5303	6235	0	40131	2490	87477	5787	6860	123141	29439	669	95593	779202	282531	134542	0	0
147192	13839	62494	12076	40417	46826	48306	7775	1923	47228	9424	893	245024	119671	18085	409874	7276	172706
32398	1652	56458	181963	1249	11695	8982	54049	69956	216606	111759	30113	4793	6419	194	1429	787199	186094
505	243	12386	864	110106	4005	26461	61959	89323	24398	1866	15497	231604	307	19662	1567	818140	346466
