476584	159103	22017	13232	10390	164617	219457	19446	48035	71454	8097	12176	471	6336	28334	169463	12706	5482
100615	453400	2463	25910	21059	40136	22006	2023	24164	53776	0	190	3276	194	2365	11277	941	5970
43676	14679	147282	155206	45458	23443	21437	10680	75922	31268	42849	101124	9136	7542	3732	0	97822	56766
67737	34	96747	524385	51282	46383	85131	25003	19662	36574	4355	98696	122152	5493	44495	70735	26925	14095
96751	65848	6213	0	365436	104109	162211	787	106251	278937	39485	7829	430364	6911	64154	21800	6267	0
62714	268029	10695	6865	41749	66107	51446	4642	93820	68250	17690	9068	53514	6706	7209	23461	75336	32730
238244	133446	45071	92272	28927	38904	486663	41554	62143	99237	23212	236339	40218	19385	77610	27106	42743	32376
99825	0	201103	385504	5240	51220	11320	380666	21198	7839	39454	368065	26829	24781	20145	72725	30758	18394
37524	36945	17617	11230	116922	318048	190107	5727	337337	57657	132	94273	130190	5248	129431	263900	8239	5207
10899	16936	23441	3853	280458	110661	19479	11137	99858	953854	143681	29881	11619	17103	733	337	16964	13508
0	0	14834	8355	1041	0	2508	176	3221	6857	925505	506034	10201	234924	2739	11362	34725	1870
0	0	1501	63	43580	11253	4309	0	143041	1773	72920	1369130	9003	0	358	1527	101989	449
749	0	26	0	17992	1058	0	3660	1019	5926	75785	5	295185	310780	112083	246985	618781	71566
192	752	60989	0	98210	12303	148	5910	26656	7505	81361	0	66313	451731	893891	55887	2568	1613
12340	9473	10128	0	43225	5006	153448	3327	95068	57376	187660	0	18536	471134	366154	304688	9	0
37160	4913	20040	5748	251477	110531	22451	2649	3832	59946	15894	183	199312	134207	51863	435075	33100	22648
169504	17	10559	178777	3	5	20	3616	855	1756	430638	18294	5609	0	0	0	854415	88940
1260	0	127892	15773	10759	4082	0	20612	44568	52601	52764	21599	113212	1162	9159	0	1076771	213145
