512989	24650	36869	22112	36749	118537	276315	35162	46193	137064	3019	11324	12030	4124	7503	99380	51012	12368
89663	332076	2815	31934	9367	9005	107224	9769	38084	79671	0	256	13438	23390	16040	5835	833	365
32691	7900	259952	163072	46368	9630	55922	23747	24879	35924	39760	84584	13938	1606	11030	5428	44074	27517
67917	5916	30736	543472	49430	43122	83349	79367	37717	14713	5127	41667	48524	3730	45695	71751	137035	30616
229081	73287	86006	2042	602261	192465	137480	4392	12583	93320	3754	2732	98925	15601	175310	29878	1376	2860
46605	131522	29950	17348	85284	90168	181753	36964	40620	48935	4449	908	120735	1614	15736	25269	1921	20250
168429	25229	100232	141620	49446	67595	637723	54989	55452	83387	27983	39985	39500	7952	76912	39948	92113	56955
8079	0	118317	432473	1426	6687	9313	784288	56024	3071	47630	115729	8367	15332	58375	80552	18283	1120
27990	7075	49275	19959	29958	279124	243128	61685	414128	114618	34484	96814	60877	6014	144432	152030	12332	11811
43207	1812	74658	13448	109767	94860	37927	26673	2823	1215485	46933	5535	25112	15285	21921	17183	869	10904
0	1116	35380	16473	3	0	941	3749	2	430	1138712	89104	4833	307841	148190	15416	2162	0
54	14	18806	5091	26481	4821	4243	10953	5528	5562	481883	1030891	149108	9703	539	3288	3412	519
95	0	2673	6498	26312	9	1547	83299	13	4189	16203	0	592889	217551	125798	243105	229100	212319
0	0	81804	5	127569	4420	16280	16431	2	429	0	0	36795	223895	1240310	13885	4204	0
65126	3394	9892	0	44613	116509	86425	20678	13970	67330	20758	0	88841	387142	717640	94477	777	0
91641	31467	43215	13263	217859	68562	58612	95943	6325	31256	6588	925	268107	82545	31823	329022	1400	32476
22105	2	42096	223320	2167	769	7095	38310	7215	76924	119221	4893	47651	2570	12973	216205	719521	219971
4607	256	103537	6269	109826	9289	20366	138133	9376	90797	81349	70198	237662	2340	15095	245	646697	219317
