550235	189968	25795	4513	36135	93331	301530	19657	25048	51018	151	0	13716	6926	21103	102124	720	5430
91688	422093	6464	1220	4187	34064	80038	1806	13746	55162	0	726	11266	24816	21049	912	221	307
28160	22388	161867	150033	43317	32109	144046	13282	48854	24835	18069	82576	23570	13099	16472	0	30008	35337
108952	1947	87494	572260	36813	40349	107758	59830	45511	18573	975	11070	101753	2332	26202	76962	39152	1951
374933	120179	85598	0	249914	255146	177517	627	16045	228914	25845	0	185351	1561	33303	8384	0	36
88869	230048	23059	7836	15404	199320	64356	10012	35318	27311	210	1513	67981	9149	9727	9463	2013	98442
198358	158489	86652	82470	72580	60282	646410	26498	135337	17279	25071	45587	45509	12185	82099	11308	27931	31405
19229	9	126484	345230	6110	13271	25391	783824	53967	6837	82923	118912	44444	42837	24187	65840	5492	79
75921	47501	38346	3473	42802	219910	200129	30683	566804	66542	13599	57698	76445	7901	75512	217495	977	23996
21920	45032	69761	4326	161577	96692	18843	11280	22897	1153532	62516	5680	10371	10014	2405	299	58	67199
0	2243	27366	168	0	204	8	1109	1005	0	1145163	175968	45886	328138	4839	16527	15728	0
46	1260	29459	1472	29995	5926	31096	10307	65209	58945	228510	1245282	35192	17	8	8652	352	9168
1041	294	3308	5229	11528	42	2065	21911	16229	5189	126380	0	416703	393532	30052	220315	162078	345704
11688	0	32554	0	128846	23192	5234	1334	3437	23465	0	0	134216	335321	1058267	7263	0	1212
180962	7427	12367	0	45927	37557	41841	11487	3058	150704	54006	0	58688	347162	756622	27426	0	2338
136313	27033	41726	7740	182161	73719	65803	3714	12630	51970	10944	224	200410	164370	41540	351752	8080	30900
150402	0	16268	177487	1824	840	96	2293	29499	6129	419095	31605	3982	0	1746	272	689363	232107
4082	0	33129	22359	37113	11589	7924	95387	124672	80327	161854	1103	129244	804	5273	0	650980	399519
