495526	126295	27490	54567	32859	108967	263335	4588	50529	81513	10	614	7655	20145	5068	147508	7969	12762
102411	322567	2290	46017	4209	8823	83071	2098	63252	48401	0	0	7616	6259	12646	37590	20180	2335
16276	4602	237657	120158	53015	22704	25547	52388	61212	25691	28306	123183	15165	7041	13542	1393	50930	29212
30587	740	72126	511508	4829	79390	79738	134948	50036	9414	4435	89040	59452	21988	31811	110496	42568	6778
62683	101786	38174	157	448274	408270	142592	10	19590	44910	4996	0	403395	1837	29069	48835	0	8775
37308	164115	33639	16167	43473	128521	100706	4510	94319	51284	0	2133	86700	5977	12808	26091	10265	82015
81619	68022	95217	96059	41631	30371	723885	63940	172899	24755	8145	76574	19032	15132	116191	74738	43384	13856
43491	72	232505	218466	43	48128	2480	389625	50916	597	9230	428981	4652	59725	49342	90824	69852	66137
46920	17869	16946	13875	42364	119824	169118	47479	533247	81899	4295	69369	67055	37655	40344	424196	7385	25894
31071	32466	31643	5944	167678	125798	24397	14941	62992	1068456	48752	15864	10110	13303	85760	2169	0	23058
0	0	207946	4513	94	1318	667	5976	10077	8744	1007374	242422	19811	191203	59552	4478	0	177
237	1039	76026	190	2370	2194	11866	19681	190706	10966	179894	1097319	145660	7237	28	2411	2572	10500
1787	3427	9804	11883	22134	5032	73	62304	21038	7478	26004	0	451528	338330	538	372685	137276	290279
11075	3894	44551	673	139780	13433	12167	8347	0	11	801	0	139906	304719	920851	164117	0	1704
112558	3893	27052	0	95786	23178	34260	2364	13127	39547	9820	0	70290	397991	385135	522396	0	175
34886	42105	36193	6882	42482	85262	28413	1079	2870	7697	813	0	245366	76504	6816	530078	7177	256406
4502	0	25212	313978	13495	7259	21	86850	11123	24524	235769	18496	29514	6612	78756	3321	728634	174942
13548	0	321096	12706	47720	5915	499	93148	97745	22061	28808	48411	290044	1257	21452	93	385430	375426
