109780	16154	21730	28729	76159	1560	820	198	569	7564	19924	11453	2910	1802	915	4589	2857	258	561	1899	26567	3480	1132	3222	30050	46108	736	136	9103	1522	924	1125	792	13308	1317	181	9070	1994	491
3197	94649	4749	7545	10556	737	206	229	439	3545	40126	3473	22489	299	425	3869	5525	3055	199	1277	449	940	2364	3742	3628	1904	376	96	771	97	227	901	123	3478	2119	409	688	2769	645
15443	10087	38528	3735	13705	1423	1348	1482	1431	7280	33205	22678	11759	860	1638	2375	18692	2643	1227	4412	9180	5213	5918	2118	21548	11996	1642	497	7354	1186	1020	2849	1176	24817	9551	3274	12153	4439	1633
3619	21913	2452	21212	6500	217	4	39	126	935	10295	1092	1567	487	3	1732	1503	85	112	37	2776	323	158	138	2565	111	23	20	386	227	7	97	107	1068	348	18	614	1002	30
22314	19021	11853	13123	91764	1398	165	352	72	2613	9052	3407	9188	373	134	2284	1575	717	75	822	1341	443	626	2238	8570	6288	47	110	1464	266	216	428	18	1838	180	109	1156	1645	200
15	45	105	40	43	23265	428	2234	1787	86	24	0	12	1	1276	138	48	7	174	1402	23	748	231	228	9	11	2588	726	3	0	0	322	96	71	14	217	235	19	26
1	0	19	0	0	183	39098	743	133	301	1	5	0	1028	513	60	61	1	2804	3552	9	0	143	91	0	0	114	633	26	663	2502	1724	1806	1	15	56	5	202	6
0	12	38	0	3	4268	941	14009	1486	813	21	1	8	90	5878	985	79	64	5436	1974	15	144	319	446	0	3	1015	1464	14	4	84	4727	416	0	21	585	176	110	159
173	21	311	9	83	12637	625	4002	13488	5871	174	323	892	2527	2595	495	761	721	1802	2508	160	2104	2455	960	56	188	1382	2225	96	524	792	726	4678	194	807	5090	507	984	1229
329	213	451	91	1821	0	76	793	657	21197	917	302	2013	86	5	27	1254	979	166	31	38	180	1172	829	489	776	9	188	89	329	234	12	349	970	1332	971	40	258	379
2950	26997	10069	2216	4091	1962	734	231	363	4132	86458	8390	46062	733	680	725	14475	2928	869	1590	2417	1292	2623	2059	7124	4893	636	108	3513	781	363	934	377	13166	4643	1532	3031	4692	388
2128	6610	9922	1860	5539	1373	1820	920	648	5123	18595	108253	21418	649	369	4448	25504	8271	1600	1590	7440	2943	6698	4616	10772	6584	1372	2299	13170	525	2112	1084	862	38401	22118	2602	8016	6334	2503
469	13015	3124	1344	1783	544	938	82	362	3574	33402	5000	108404	352	360	716	10019	10563	424	811	537	1344	1005	9591	2163	2821	335	203	1913	308	602	1032	88	12964	9715	275	1339	4373	606
17	290	285	52	163	1931	3161	2493	4162	3897	42	237	13	97878	1779	3342	323	430	2241	1688	346	702	2056	1861	51	14	3597	8607	209	3719	2847	796	53066	142	122	13871	591	1063	1845
