310052	286888	25878	15426	29419	153311	223668	11697	23766	133957	47	1202	3853	169	19199	188167	14274	6427
80985	424510	4071	9166	264	35062	49323	841	7777	127863	0	0	7784	0	1592	17311	1969	1247
6197	12934	197582	87420	56581	36357	83515	22656	26868	68701	20286	124150	16091	871	7222	245	47599	72747
86848	2801	88157	388098	12529	159213	62495	60647	84030	48734	5035	118350	16523	1687	37058	85504	40320	41855
135215	97889	1006	0	300385	574863	165360	0	26814	170798	0	0	181145	8908	33540	65823	127	1480
58887	203501	15244	1451	49683	165121	91480	2469	32243	74502	1155	2345	111396	2812	9474	26597	10730	40941
49028	176735	68275	39797	122966	133857	669301	33641	69310	105145	10306	76977	39053	2221	78963	34199	45819	9857
132472	0	191600	209721	5001	40507	4473	432918	25173	52529	65851	242372	14568	9889	34024	74677	87005	142286
91366	92225	8091	1335	58939	160620	32633	24813	349193	447229	11509	30034	71284	8336	18843	351657	0	7627
14210	23091	28708	5785	91156	167717	2582	12359	6797	1251268	33851	9133	45699	13856	17347	287	0	40556
0	0	29281	15864	7300	0	2065	10346	11760	38144	1094759	190631	18876	256883	78038	6059	3663	683
0	65	16410	3296	79239	558	5283	11567	85372	194112	198394	1013199	89585	0	0	4608	45834	13374
885	2	8579	372	115	2256	0	71031	425	396	15779	0	654341	261964	43993	318496	239043	143923
3242	18229	377893	0	120808	30265	146	631	11	22974	78183	0	159105	423172	477520	52807	0	1043
592	28617	6761	18	53966	1367	6490	837	15726	103967	9021	0	130713	375186	467937	526171	0	10203
269262	21923	11410	4689	12906	177731	23300	20	2524	29620	4046	691	214740	49029	66760	470015	10952	41411
28857	0	37560	263082	2281	58956	689	18824	8235	1155	97904	61369	77303	196131	5958	1346	672847	230511
3930	0	87209	6589	0	12222	1080	67915	34640	7106	17997	71017	261513	2984	874	0	742562	447721
