124237	7956	23014	48620	80968	1672	612	269	963	4365	11621	9689	2351	831	795	3020	4379	106	273	1091	22685	2863	2665	3259	27159	36580	784	25	11481	413	716	435	852	11346	446	393	10843	1352	560
1436	89818	2220	31222	18553	314	1	212	1763	3620	19717	2478	25884	248	539	5266	7877	3125	0	525	480	534	3034	2701	1470	1803	381	39	978	158	245	287	228	1717	497	331	315	1729	570
16019	10408	43435	14491	19424	1134	284	2021	6966	7181	27030	20849	10703	828	1195	2966	25844	1909	485	2124	9394	5960	7556	1353	21043	8437	1282	426	6091	1826	619	2288	1135	19163	4920	4631	7516	1416	1163
3334	11590	1908	41744	7150	185	0	93	242	548	4349	688	1128	19	0	2636	2811	153	13	130	954	306	170	51	658	8	56	79	580	116	0	0	167	730	39	145	669	424	75
25588	6532	13586	21162	109962	1607	14	510	509	2056	4627	1812	7023	410	46	2092	1940	448	1	398	823	475	908	767	3365	2672	244	3	3018	304	133	116	6	957	0	310	660	2003	398
12	43	152	0	0	20844	67	3125	1290	194	49	2	0	37	1346	9	14	1	42	775	0	406	13	9	3	23	4131	2441	3	0	0	616	38	98	8	630	261	15	0
0	0	0	0	0	30	36675	836	326	166	0	18	0	763	760	754	2	0	1422	1539	0	0	129	0	0	0	189	886	10	3960	4822	2530	494	17	0	43	0	126	2
0	7	3	0	0	2055	450	18027	2876	766	50	84	0	299	6000	1031	213	2	3771	690	2	63	295	33	0	1	522	1617	7	14	131	4735	588	22	17	1071	21	275	70
157	41	166	55	282	3310	47	5813	22902	5747	161	244	732	216	1644	446	1115	342	747	59	210	2799	2503	313	6	35	1206	5209	15	1629	146	1107	4962	119	105	8209	380	518	1478
554	125	229	152	1552	1	94	855	1101	24204	483	432	1575	7	0	12	1328	890	113	0	173	368	1533	414	506	167	0	137	255	15	114	0	155	767	390	580	1	393	377
2519	36836	10739	14356	7473	1550	173	449	2273	6175	64744	7938	42293	531	756	1001	25310	2222	369	457	2073	1220	3531	1098	7540	2654	723	17	2978	1169	211	567	456	9261	2002	871	2129	3952	611
1960	2694	8305	7044	10515	1110	1165	1079	1411	10471	7565	148851	11106	418	844	3852	27137	3404	614	332	6285	2472	8527	1052	10407	6200	1175	1457	23354	535	1440	687	279	26022	12482	3809	4799	5091	1141
95	9272	4273	1348	6232	581	630	33	954	3423	22430	2807	129961	294	315	908	16677	6576	128	245	405	1047	838	4993	2962	2774	579	439	1187	329	344	791	23	8968	6772	464	516	5273	614
263	265	78	121	90	566	667	2314	2855	2210	31	144	1	132113	581	5726	129	380	708	890	777	865	1966	565	28	0	3619	4601	82	5696	1747	601	27278	524	94	19494	11	611	1238
0	0	16	0	0	1333	11	3359	343	51	6	251	2	2	19067	3	174	3	745	1877	0	2	81	0	0	0	964	278	51	29	0	537	541	46	0	18	0	534	6
686	32	516	355	541	669	651	1227	1278	355	105	424	767	1653	1287	46506	256	1479	126	596	722	917	2244	2638	4	11	915	5913	135	872	2365	2506	409	239	273	1436	311	1253	368
213	3895	13858	2905	6067	1856	948	4163	9616	16648	19666	30805	35503	1840	2490	6038	159600	55770	671	2012	7585	4764	17698	9745	5545	7904	1349	494	6527	3794	2436	2267	2162	35821	27650	7536	4307	24908	4810
68	817	1041	499	143	1101	1036	994	2237	5042	2237	6240	20371	377	1170	1389	27387	143001	249	91	2109	851	4479	11625	2012	7631	333	224	2516	684	1241	154	238	8275	28624	1255	534	49995	1331
0	0	0	0	0	380	6554	2690	442	78	0	14	0	201	1500	424	11	2	23374	1191	0	0	332	37	0	35	24	1544	0	804	1647	923	156	18	1	72	1	164	378
68	10	9	103	27	813	4088	2590	2214	160	9	13	31	3191	10612	2460	110	23	871	83849	116	36	115	53	2	202	9234	3860	56	573	1672	6641	1418	129	4	280	83	441	44
12602	1440	9344	21454	2729	1976	41	603	2693	2688	2881	7034	2162	282	976	2300	9920	4392	0	552	74379	12864	9592	5687	39044	8384	1133	664	5055	367	141	535	662	20803	9842	6150	24618	4944	510
195	244	539	600	992	5327	20	1561	3165	2379	183	1313	475	716	1492	492	1312	643	18	284	2287	108060	42607	6124	1421	85	285	2283	255	288	80	215	451	258	1499	11418	2038	2167	380
452	1469	1363	1494	1161	766	90	5135	4214	18882	976	2566	2088	648	1972	2022	7265	2501	495	677	2856	28958	173599	31965	1521	1180	4	3003	1265	342	1021	917	427	993	1751	10278	1651	4704	1213
137	16	44	210	83	0	0	93	68	537	13	179	227	167	728	640	800	1974	33	0	54	2680	7419	29873	53	0	0	288	320	13	37	0	3	8	623	664	199	998	49
6531	2619	10238	11025	4056	1045	40	630	1572	1124	10618	5620	5964	59	475	568	4010	240	6	121	17318	993	1382	719	64704	8635	357	37	2595	61	189	65	53	13509	1941	1652	2021	954	609
1046	10	1878	29	585	171	0	12	359	247	164	2088	1072	0	8	25	494	843	17	0	3537	99	174	996	7307	18745	31	16	2604	0	353	0	0	1700	140	153	1385	1086	41
45	0	9	18	4	6289	619	2762	4486	1	16	27	0	1407	1480	628	78	160	58	2275	94	109	8	0	0	46	65251	3626	195	48	7	3120	880	29	0	2305	10	56	3
601	329	833	813	1225	59816	9625	73065	88495	92683	342	3183	2642	79081	48687	65572	2402	2713	8543	29033	3682	25077	52426	28102	2355	551	32518	1343494	581	16644	6196	15306	106087	2274	643	90506	8088	4182	6575
14913	2210	4564	9117	10435	1576	134	422	1236	4465	7237	33164	5380	619	756	1872	3610	1100	46	525	6250	5597	4841	3875	9224	14948	1014	79	55835	25	122	536	228	13860	8442	9203	9473	2009	205
12	336	451	71	191	879	14815	3814	6793	3897	238	548	213	17092	1174	3807	1241	792	9801	2717	119	386	4217	1271	137	10	428	1930	3	381966	49603	4935	12665	1063	324	6409	382	552	49918
3	188	0	0	224	184	9006	356	790	1644	55	16	426	2631	161	2892	148	91	2902	771	0	6	571	410	12	161	339	386	20	15304	97024	634	422	225	53	2020	70	486	6345
24	69	61	4	11	694	13546	9096	5637	366	51	41	2	2217	4629	1338	101	11	667	11730	2	15	126	0	0	0	3811	2774	132	4987	391	65378	5060	246	74	469	11	33	133
0	0	58	258	0	121	388	627	2748	421	47	1	0	5517	104	788	23	94	4	112	35	140	537	91	0	1	1283	2953	9	1592	55	1300	24712	223	0	2548	43	1	291
262	50	1062	54	100	63	15	92	193	1180	619	3752	784	0	519	103	1502	1282	0	86	946	150	385	25	2035	627	132	4	1935	0	213	23	2	12184	2002	355	1551	431	37
10	0	180	0	17	177	23	160	285	1036	439	6522	626	41	152	146	6409	9276	266	8	577	174	734	439	1077	356	51	119	2328	214	499	1187	186	3581	55695	1152	2554	12771	129
21	142	62	362	101	1594	1	325	2250	4469	175	1263	265	1999	43	727	1006	818	239	1	133	3048	2886	426	231	1	3	1020	390	45	15	0	590	270	450	62269	295	97	790
1445	74	975	1605	1379	2777	16	597	1384	294	621	516	1336	656	1320	660	2005	2672	113	592	7040	3997	3401	3300	3616	1872	394	424	3978	1	0	58	276	5334	6072	5678	73044	1299	255
0	4	101	2	257	159	159	136	465	634	67	485	1337	69	202	1032	2153	2822	437	92	321	958	1637	1346	11	769	336	38	75	96	126	10	69	116	2420	25	81	27423	471
0	13	82	132	360	106	1340	832	4756	2312	7	604	1025	4851	159	2408	385	625	3933	0	125	221	1455	984	229	163	0	1178	189	63954	19866	28	3660	243	607	5816	150	1844	119942
