424981	191029	24874	34455	14063	141191	279790	1933	102575	52838	3868	2918	4490	3110	18454	114646	27663	4522
53113	510180	4592	13905	1586	17533	82927	25	7675	31547	0	6	1485	19195	3065	6900	9493	6538
73303	25311	213181	111057	43510	45155	88450	49589	46629	32985	6541	54851	6715	1095	12243	793	25256	51358
51889	10533	127798	517407	38410	57350	107580	66555	79779	5905	8021	46472	58527	9721	25441	44963	60649	22884
68675	233924	454758	1348	293474	377324	134252	0	39546	62960	0	0	36403	16152	41797	2075	87	578
26662	340877	26106	10559	50360	75533	93192	31533	40429	40492	968	2092	92687	1378	15280	16928	1556	33399
84058	142171	60372	102641	60973	64521	794502	19434	134576	29740	3615	51708	37296	5499	60534	52642	39763	21405
42510	6629	306411	515128	7026	72004	19535	347642	25560	1083	8477	124580	18243	51195	14952	62927	98324	42840
13970	79526	33250	12071	103514	238909	191479	5105	700036	82927	9486	9343	87351	2979	70020	123508	76	2184
1193	184536	120303	3421	208212	101361	76808	15989	24758	887219	30214	7606	16303	11138	67135	3204	0	5002
0	1	512085	873	1890	898	66	6361	4744	9479	614419	324412	13444	241063	25663	5943	2990	21
0	8118	53653	7313	51343	11347	17289	422	91640	1111	61950	1318671	30661	662	0	647	84934	21135
19	20	1637	3160	6557	1724	408	49372	68847	2097	2967	0	521884	215701	2947	245115	246286	392859
14	384	122467	0	128173	4017	3798	11221	18314	908	0	0	57527	169397	1177934	71875	0	0
4705	38352	7559	0	72642	113864	22070	74983	168137	13331	25356	0	61152	267941	659469	206655	0	1356
12668	37988	84725	26741	15889	92244	24677	8847	234697	93471	3672	0	217516	30691	5768	487661	13	33761
8779	163	103162	243510	108	28843	19095	44072	43097	2662	211923	20699	7119	33967	20263	717	746204	228625
48	0	178390	20430	11264	21721	16389	41706	84415	32277	5651	62114	150326	12	13036	193	802684	324703
