539568	178490	40841	10403	34752	47917	307272	8355	23016	91607	3348	7243	929	5078	7035	128258	4259	9029
52506	461526	4576	26254	180	25585	79016	11679	30600	39338	0	12	4741	14212	875	14527	4	4134
67131	26786	151669	130484	5064	17437	90478	20949	44765	55609	11915	67228	5552	7148	2404	2851	70798	109754
101532	287	68658	590086	10262	54747	130656	34193	27927	11682	4244	19170	114667	15718	29196	58717	29572	38570
16401	120947	302782	0	241948	285404	156907	806	104579	143549	29796	555	133548	75588	134888	11696	0	3959
33091	284814	17961	14490	38532	91649	65621	19565	68989	59711	3784	3456	43147	3711	5703	24848	1264	119695
126892	161087	35489	120760	21455	21040	798952	35623	66644	61958	12565	34564	36061	51448	55051	61273	20875	43713
83927	0	579168	406597	17743	4927	13994	253515	43507	2879	11826	118702	1218	57626	57822	72595	27342	11678
86955	88522	17985	7429	23849	240847	252351	36945	505933	123968	3167	10167	64737	32628	36853	211792	3996	17610
5787	113889	16675	7358	58693	82068	42279	7422	43503	1127068	81351	4749	4347	10539	13363	45869	0	99442
0	522	157394	17285	785	0	35320	7409	41181	10444	720788	409189	8505	236508	44633	1018	36716	36655
2636	1419	54759	22152	14597	8016	75873	14117	119309	23374	18519	1227189	915	5184	258	337	13720	158522
4182	0	807	0	23609	5281	3405	90502	1354	3593	95660	0	218099	410465	8652	225473	218821	451697
26405	120	373512	16	127461	4663	3446	13676	3453	3507	0	0	100063	522515	560362	25261	0	1569
35068	14111	12263	0	48068	15898	178134	12449	23482	22271	31354	261	17403	693752	370036	258235	268	4519
43184	49557	5761	4999	210054	115574	19882	4559	8191	33982	10485	3142	243622	101728	21660	438623	6598	89428
208694	835	35435	191129	3054	175	425	2446	3707	4484	377705	36174	452	23	13516	16557	518148	350049
1592	0	44759	6615	6014	240	1985	23607	10152	26780	128093	38361	146345	58	1688	0	699472	629598
